From;To;Date
3,2;4,55;20080912
4,55;4,55;20080915
4,55;4,8;20080916
4,8;4,9;20080917
4,9;5;20080918
5;5,15;20080919
5,15;5,25;20080922
5,25;5,3;20080923
5,3;5,35;20080924
5,35;5,42;20080925
5,42;5,8;20080926
5,8;5,8;20080929
5,8;5,86;20080930
5,86;5,45;20081001
5,45;5,7;20081002
5,7;5,85;20081003
5,85;5,9;20081006
5,9;5,9;20081007
5,9;5,95;20081008
5,95;5,7;20081009
5,7;5,65;20081010
5,65;5,65;20081013
5,65;5,7;20081014
5,7;5,65;20081015
5,65;5,65;20081016
5,65;5,65;20081017
5,65;5,65;20081020
5,65;5,7;20081021
5,7;5,7;20081022
5,7;5,94;20081023
5,94;5,93;20081028
5,93;5,7;20081029
5,7;5,7;20081030
5,7;5,75;20081031
5,75;5,75;20081103
5,75;5,95;20081104
5,95;5,85;20081105
5,85;5,85;20081106
5,85;5,6;20081107
5,6;5,6;20081110
5,6;5,6;20081114
5,6;5,6;20081117
5,6;5,6;20081118
5,6;5,6;20081119
5,6;5,6;20081121
5,6;5,8;20081124
5,8;5,95;20081201
5,95;5,95;20081202
5,95;5,95;20081203
5,95;5,95;20081204
5,95;5,95;20081205
5,95;5,95;20081208
5,95;5,95;20081209
5,95;5,95;20081210
5,95;5,9;20081211
5,9;5,9;20081212
5,9;5,9;20081217
5,9;5,9;20081219
5,9;5,9;20081230
5,9;5,95;20081231
5,95;5,9;20090105
5,9;5,8;20090120
5,8;6;20090204
6;5,6;20090305
5,6;5,6;20090420
5,6;5,8;20090421
5,8;5,4;20090422
5,4;5,4;20090423
5,4;5,6;20090505
5,6;5,6;20090521
5,6;5,6;20090601
5,6;5,6;20090609
5,6;5,6;20090616
5,6;5,6;20090618
5,6;5,7;20090701
5,7;5,7;20090715
5,7;5,7;20090728
5,7;5,7;20090731
5,7;5,7;20090803
5,7;5,7;20090806
5,7;5,7;20090818
5,7;5,7;20090915
5,7;5,6;20090923
5,6;5,55;20091022
5,55;5,4;20091103
5,4;5,4;20091104
5,4;5,2;20091105
5,2;5,2;20091109
5,2;5,2;20091110
5,2;5,2;20091112
5,2;5,2;20091113
