From;To;Date
6,7545;6,2646;20090525
6,2646;6,0102;20090526
6,0102;5,6523;20090527
5,6523;5,511;20090528
5,511;5,6806;20090529
5,6806;5,7654;20090601
5,7654;5,8124;20090602
5,8124;5,737;20090603
5,737;5,7088;20090604
5,7088;5,7654;20090605
5,7654;5,7654;20090608
5,7654;5,7465;20090609
5,7465;5,7936;20090610
5,7936;5,7747;20090612
5,7747;5,8878;20090615
5,8878;5,8407;20090616
5,8407;5,7936;20090617
5,7936;5,8124;20090618
5,8124;5,7465;20090619
5,7465;5,6523;20090622
5,6523;5,7182;20090623
5,7182;5,7936;20090624
5,7936;5,6523;20090625
5,6523;5,6523;20090626
5,6523;5,7182;20090629
5,7182;5,6711;20090630
5,6711;5,6523;20090701
5,6523;5,5581;20090702
5,5581;5,6334;20090703
5,6334;5,6523;20090706
5,6523;5,6523;20090707
5,6523;5,4638;20090709
5,4638;5,6428;20090710
5,6428;5,6428;20090713
5,6428;5,5581;20090715
5,5581;5,5958;20090716
5,5958;5,6428;20090717
5,6428;5,4733;20090720
5,4733;5,5486;20090721
5,5486;5,737;20090722
5,737;5,6994;20090723
5,6994;5,6994;20090724
5,6994;5,6146;20090727
5,6146;5,6617;20090728
5,6617;5,6146;20090729
5,6146;5,624;20090730
5,624;5,6523;20090731
5,6523;5,6899;20090803
5,6899;5,6617;20090804
5,6617;5,6806;20090805
5,6806;5,6523;20090806
5,6523;5,6617;20090807
5,6617;5,511;20090810
5,511;5,511;20090811
5,511;5,9443;20090812
5,9443;6,095;20090813
6,095;6,1892;20090814
6,1892;6,1892;20090817
6,1892;6,453;20090818
6,453;6,7827;20090819
6,7827;7,2914;20090820
7,2914;7,461;20090821
7,461;8,1016;20090824
8,1016;8,0074;20090825
8,0074;7,9133;20090826
7,9133;7,9133;20090827
7,9133;8,0074;20090828
8,0074;7,5364;20090831
7,5364;7,4987;20090901
7,4987;6,8016;20090902
6,8016;6,2646;20090903
6,2646;6,9146;20090904
6,9146;6,9711;20090907
6,9711;6,6885;20090908
6,6885;6,7545;20090909
6,7545;6,5473;20090910
6,5473;6,7168;20090914
6,7168;6,7733;20090915
6,7733;6,5849;20090916
6,5849;6,5943;20090917
6,5943;6,3588;20090918
6,3588;6,3588;20090921
6,3588;6,1232;20090922
6,1232;6,3494;20090923
6,3494;6,3118;20090924
6,3118;6,1139;20090928
6,1139;6,1232;20090929
6,1232;6,1044;20090930
6,1044;6,0291;20091001
6,0291;5,7276;20091002
5,7276;5,6523;20091005
5,6523;5,9255;20091006
5,9255;5,9161;20091007
5,9161;5,6617;20091008
5,6617;5,6617;20091009
5,6617;5,6617;20091012
5,6617;5,6617;20091013
5,6617;5,6617;20091014
5,6617;5,6523;20091015
5,6523;5,8501;20091016
5,8501;5,9067;20091019
5,9067;5,9067;20091020
5,9067;5,7465;20091021
5,7465;5,7841;20091022
5,7841;5,7936;20091023
5,7936;5,7465;20091026
5,7465;5,7182;20091027
5,7182;5,7936;20091029
5,7936;5,7654;20091030
5,7654;5,7936;20091103
5,7936;5,7936;20091105
5,7936;5,6711;20091106
5,6711;5,6523;20091109
5,6523;5,6052;20091110
5,6052;5,9349;20091112
5,9349;6,0009;20091113
6,0009;6,0197;20091116
6,0197;6,1327;20091117
6,1327;5,9915;20091118
5,9915;5,9349;20091119
5,9349;6,0762;20091120
6,0762;6,0762;20091124
6,0762;6,0291;20091125
6,0291;5,982;20091127
5,982;6,0762;20091130
6,0762;6,406;20091201
6,406;6,3965;20091202
6,3965;6,3023;20091203
6,3023;6,5943;20091204
6,5943;6,6037;20091207
6,6037;6,4907;20091208
6,4907;6,8016;20091209
6,8016;6,7638;20091210
6,7638;6,5943;20091211
6,5943;6,5943;20091214
6,5943;6,5943;20091215
6,5943;6,5943;20091216
6,5943;6,5943;20091217
6,5943;6,5943;20091218
6,5943;6,5001;20091221
6,5001;6,406;20091222
6,406;6,4153;20091223
