From;To;Date
18,167;20,718;20070528
20,718;19,326;20070529
19,326;17,982;20070530
17,982;18,693;20070531
18,693;17,866;20070601
17,866;16,76;20070604
16,76;15,74;20070605
15,74;15,74;20070606
15,74;15,477;20070608
15,477;15,848;20070611
15,848;16,15;20070612
16,15;15,74;20070613
15,74;15,492;20070614
15,492;15,515;20070615
15,515;15,462;20070618
15,462;16,977;20070619
16,977;16,428;20070620
16,428;16,521;20070621
16,521;16,002;20070622
16,002;15,724;20070625
15,724;15,694;20070626
15,694;15,5;20070627
15,5;16,211;20070628
16,211;15,616;20070629
15,616;15,268;20070702
15,268;15,454;20070703
15,454;15,268;20070704
15,268;15,152;20070705
15,152;15,074;20070706
15,074;15,137;20070709
15,137;14,479;20070710
14,479;14,379;20070711
14,379;13,761;20070712
13,761;13,714;20070713
13,714;13,134;20070716
13,134;13,142;20070717
13,142;13,335;20070718
13,335;13,32;20070719
13,32;13,142;20070720
13,142;13,057;20070723
13,057;12,74;20070724
12,74;12,485;20070725
12,485;12,446;20070726
12,446;12,276;20070727
12,276;12,755;20070730
12,755;12,987;20070731
12,987;12,678;20070801
12,678;12,601;20070802
12,601;12,446;20070803
12,446;11,944;20070806
11,944;12,06;20070807
12,06;12,137;20070808
12,137;11,982;20070809
11,982;10,823;20070810
10,823;11,21;20070813
11,21;10,807;20070814
10,807;8,6736;20070816
8,6736;9,1456;20070817
9,1456;9,1688;20070820
9,1688;9,1064;20070821
9,1064;9,416;20070822
9,416;9,818;20070823
9,818;9,818;20070824
9,818;10,754;20070827
10,754;10,522;20070828
10,522;10,398;20070829
10,398;10,282;20070830
10,282;10,359;20070831
10,359;10,321;20070903
10,321;10,127;20070904
10,127;9,918;20070905
9,918;9,895;20070906
9,895;9,663;20070907
9,663;9,586;20070910
9,586;9,586;20070911
9,586;9,586;20070912
9,586;9,3312;20070913
9,3312;9,3928;20070914
9,3928;9,2848;20070917
9,2848;9,3928;20070918
9,3928;9,3928;20070919
9,3928;9,4624;20070920
9,4624;9,4936;20070921
9,4936;9,4624;20070924
