From;To;Date
12,943;11,265;20060913
11,265;10,946;20060914
10,946;10,786;20060915
10,786;10,61;20060918
10,61;10,227;20060919
10,227;10,466;20060920
10,466;10,427;20060921
10,427;10,618;20060922
10,618;10,85;20060925
10,85;10,722;20060926
10,722;10,323;20060927
10,323;10,618;20060928
10,618;10,427;20060929
10,427;10,387;20061002
10,387;10,331;20061003
10,331;10,299;20061004
10,299;10,187;20061005
10,187;10,466;20061006
10,466;10,562;20061009
10,562;10,506;20061010
10,506;10,546;20061011
10,546;10,427;20061012
10,427;10,347;20061013
10,347;10,387;20061016
10,387;10,459;20061017
10,459;10,506;20061018
10,506;10,802;20061019
10,802;11,186;20061020
11,186;11,154;20061023
11,154;11,026;20061024
11,026;11,002;20061025
11,002;11,257;20061026
11,257;11,265;20061027
11,265;11,305;20061030
11,305;11,305;20061031
11,305;11,305;20061102
11,305;11,657;20061103
11,657;11,945;20061106
11,945;11,633;20061107
11,633;11,585;20061108
11,585;11,545;20061109
11,545;11,777;20061110
11,777;11,665;20061113
11,665;11,657;20061114
11,657;11,257;20061115
11,257;11,186;20061116
11,186;11,186;20061117
11,186;11,329;20061120
11,329;11,353;20061121
11,353;11,489;20061122
11,489;11,625;20061123
11,625;11,897;20061124
11,897;11,905;20061127
11,905;11,905;20061128
11,905;12,192;20061129
12,192;13,023;20061130
13,023;14,062;20061201
14,062;13,702;20061204
13,702;13,199;20061205
13,199;12,943;20061206
12,943;12,935;20061207
12,935;13,103;20061208
13,103;13,023;20061211
13,023;12,504;20061212
12,504;12,384;20061213
12,384;12,064;20061214
12,064;12,064;20061215
12,064;11,985;20061218
11,985;10,786;20061219
10,786;11,074;20061220
11,074;11,305;20061221
11,305;11,369;20061222
11,369;12,28;20061227
12,28;12,256;20061228
12,256;12,048;20061229
12,048;12,32;20070102
12,32;12,048;20070103
12,048;11,977;20070104
11,977;11,865;20070105
11,865;11,825;20070108
11,825;11,905;20070109
11,905;11,985;20070110
11,985;12,096;20070111
12,096;12,112;20070112
12,112;12,536;20070115
12,536;12,464;20070116
12,464;12,736;20070117
12,736;12,823;20070118
12,823;12,744;20070119
12,744;12,696;20070122
12,696;12,456;20070123
12,456;12,384;20070124
12,384;12,304;20070125
12,304;12,136;20070126
12,136;12,024;20070129
12,024;11,937;20070130
11,937;11,825;20070131
11,825;11,905;20070201
11,905;11,961;20070202
11,961;12,144;20070205
12,144;11,985;20070206
11,985;11,985;20070207
11,985;12,304;20070208
12,304;12,224;20070209
12,224;11,745;20070212
11,745;11,513;20070213
11,513;11,377;20070214
11,377;11,385;20070215
11,385;11,585;20070216
11,585;11,969;20070219
11,969;12,248;20070220
12,248;12,224;20070221
12,224;11,977;20070222
11,977;11,705;20070223
11,705;11,985;20070226
11,985;11,385;20070227
11,385;11,449;20070228
11,449;11,449;20070301
11,449;11,505;20070302
11,505;11,106;20070305
11,106;11,178;20070306
11,178;11,545;20070307
11,545;11,657;20070308
11,657;11,585;20070309
11,585;11,617;20070312
11,617;11,489;20070313
11,489;11,545;20070314
11,545;11,425;20070315
11,425;11,753;20070316
11,753;11,985;20070319
11,985;11,985;20070320
11,985;12,224;20070321
12,224;12,064;20070322
12,064;12,224;20070323
12,224;12,152;20070326
12,152;12,304;20070327
12,304;12,344;20070328
12,344;12,384;20070329
12,384;12,384;20070330
12,384;12,344;20070402
12,344;12,304;20070403
12,304;12,104;20070404
12,104;12,304;20070405
12,304;12,144;20070410
12,144;12,144;20070411
12,144;12,144;20070412
12,144;12,024;20070413
12,024;12,064;20070416
12,064;11,945;20070417
11,945;12,144;20070418
12,144;12,224;20070419
12,224;12,304;20070420
12,304;12,224;20070423
12,224;12,064;20070424
12,064;12,184;20070425
12,184;12,224;20070426
12,224;12,384;20070427
12,384;13,063;20070430
13,063;13,167;20070502
13,167;13,279;20070504
13,279;13,367;20070507
13,367;13,223;20070508
13,223;13,487;20070509
13,487;13,351;20070510
13,351;13,103;20070511
13,103;12,943;20070514
12,943;13,463;20070515
13,463;13,047;20070516
13,047;13,103;20070517
13,103;13,087;20070518
13,087;12,983;20070521
12,983;13,023;20070522
13,023;13,023;20070523
13,023;13,063;20070524
13,063;13,127;20070525
13,127;13,087;20070528
