From;To;Date
2,44;2,44;19980212
2,44;2,204;19980213
2,204;2,222;19980216
2,222;2,158;19980217
2,158;2,04;19980218
2,04;2,132;19980219
2,132;2,176;19980220
2,176;2,15;19980223
2,15;2,132;19980224
2,132;2,086;19980225
2,086;2,096;19980226
2,096;2,078;19980227
2,078;2,086;19980302
2,086;2,104;19980303
2,104;2,078;19980304
2,078;2,004;19980305
2,004;1,842;19980306
1,842;1,95;19980309
1,95;1,922;19980310
1,922;1,95;19980311
1,95;1,986;19980312
1,986;2,04;19980313
2,04;2,04;19980316
2,04;2,022;19980317
2,022;1,886;19980318
1,886;1,85;19980319
1,85;1,814;19980320
1,814;1,714;19980323
1,714;1,724;19980324
1,724;1,724;19980325
1,724;1,696;19980326
1,696;1,614;19980327
1,614;1,596;19980330
1,596;1,56;19980331
1,56;1,47;19980401
1,47;1,452;19980402
1,452;1,46;19980406
1,46;1,478;19980407
1,478;1,442;19980408
1,442;1,452;19980409
1,452;1,452;19980414
1,452;1,452;19980415
1,452;1,478;19980416
1,478;1,478;19980417
1,478;1,478;19980420
1,478;1,46;19980421
1,46;1,47;19980422
1,47;1,452;19980423
1,452;1,452;19980424
1,452;1,424;19980427
1,424;1,288;19980428
1,288;1,288;19980429
1,288;1,188;19980430
1,188;1,224;19980504
1,224;1,224;19980505
1,224;1,224;19980506
1,224;1,188;19980507
1,188;1,234;19980508
1,234;1,306;19980511
1,306;1,288;19980512
1,288;1,216;19980513
1,216;1,224;19980514
1,224;1,124;19980515
1,124;1,188;19980518
1,188;1,142;19980519
1,142;1,18;19980520
1,18;1,198;19980521
1,198;1,188;19980522
1,188;1,098;19980525
1,098;1,098;19980526
1,098;1,08;19980527
1,08;1,016;19980528
1,016;1,026;19980529
1,026;0,998;19980601
0,998;0,926;19980602
0,926;0,952;19980603
0,952;0,952;19980604
0,952;0,876;19980605
0,876;0,79;19980608
0,79;0,734;19980609
0,734;0,734;19980610
0,734;0,708;19980615
0,708;0,64;19980616
0,64;0,654;19980617
0,654;0,69;19980618
0,69;0,626;19980619
0,626;0,634;19980622
0,634;0,634;19980623
0,634;0,626;19980624
0,626;0,608;19980625
0,608;0,59;19980626
0,59;0,598;19980629
0,598;0,658;19980630
0,658;0,68;19980701
0,68;0,68;19980702
0,68;0,672;19980703
0,672;0,68;19980706
0,68;0,68;19980707
0,68;0,662;19980708
0,662;0,654;19980709
0,654;0,634;19980710
0,634;0,672;19980713
0,672;0,68;19980714
0,68;0,662;19980715
0,662;0,662;19980716
0,662;0,662;19980717
