From;To;Date
16,015;16,015;19970103
16,015;16,015;19970106
16,015;16,082;19970107
16,082;16,711;19970108
16,711;17,405;19970109
17,405;18,101;19970110
18,101;18,448;19970113
18,448;18,101;19970114
18,101;17,405;19970115
17,405;17,405;19970116
17,405;17,405;19970117
17,405;16,711;19970120
16,711;16,711;19970121
16,711;16,363;19970122
16,363;16,363;19970123
16,363;16,711;19970124
16,711;16,015;19970127
16,015;14,758;19970128
14,758;15,321;19970129
15,321;15,321;19970130
15,321;15,246;19970131
15,246;16,015;19970203
16,015;16,015;19970204
16,015;15,875;19970205
15,875;16,015;19970206
16,015;16,363;19970207
16,363;16,288;19970210
16,288;16,015;19970211
16,015;15,875;19970212
15,875;15,321;19970213
15,321;15,594;19970214
15,594;15,18;19970217
15,18;15,039;19970218
15,039;14,692;19970219
14,692;14,617;19970220
14,617;15,321;19970221
15,321;15,8;19970224
15,8;16,711;19970225
16,711;18,101;19970226
18,101;17,405;19970227
17,405;18,101;19970228
18,101;18,101;19970303
18,101;18,936;19970304
18,936;19,498;19970305
19,498;19,498;19970306
19,498;19,498;19970307
19,498;19,142;19970310
19,142;18,936;19970311
18,936;18,729;19970312
18,729;18,101;19970313
18,101;17,058;19970314
17,058;17,058;19970317
17,058;16,852;19970318
16,852;16,363;19970319
16,363;16,082;19970320
16,082;16,363;19970321
16,363;16,503;19970324
16,503;16,917;19970325
16,917;16,991;19970326
16,991;17,264;19970327
17,264;16,711;19970401
16,711;16,776;19970402
16,776;16,711;19970403
16,711;16,57;19970404
16,57;16,776;19970407
16,776;16,711;19970408
16,711;16,711;19970409
16,711;16,711;19970410
16,711;16,852;19970411
16,852;16,852;19970414
16,852;16,991;19970415
16,991;17,405;19970416
17,405;17,405;19970417
17,405;16,991;19970418
16,991;17,405;19970421
17,405;17,687;19970422
17,687;18,034;19970423
18,034;18,101;19970424
18,101;17,472;19970425
17,472;17,264;19970428
17,264;17,058;19970429
17,058;17,96;19970430
17,96;18,24;19970505
18,24;18,448;19970506
18,448;17,613;19970507
17,613;17,546;19970508
17,546;18,24;19970509
18,24;18,175;19970512
18,175;18,175;19970513
18,175;18,175;19970514
18,175;18,448;19970515
18,448;18,101;19970516
18,101;17,96;19970519
17,96;17,752;19970520
17,752;17,546;19970521
17,546;17,405;19970522
17,405;17,199;19970523
17,199;17,264;19970526
17,264;17,058;19970527
17,058;17,125;19970528
17,125;18,034;19970530
18,034;18,307;19970602
18,307;18,101;19970603
18,101;17,828;19970604
17,828;18,101;19970605
18,101;18,307;19970606
18,307;18,448;19970609
18,448;18,24;19970610
18,24;18,589;19970611
18,589;18,936;19970612
18,936;20,814;19970613
20,814;20,193;19970616
20,193;19,846;19970617
19,846;19,424;19970618
19,424;19,142;19970619
19,142;18,869;19970620
18,869;18,729;19970623
18,729;18,307;19970624
18,307;18,795;19970625
18,795;18,795;19970626
18,795;19,846;19970627
19,846;19,424;19970630
19,424;17,828;19970701
17,828;18,448;19970702
18,448;18,175;19970703
