From;To;Date
3700;3700;20080425
3700;1660;20080428
1660;800;20080429
800;2400;20080430
2400;780;20080506
780;2820;20080507
2820;40;20080512
40;20;20080515
20;220;20080519
220;40;20080520
40;140;20080521
140;200;20080528
200;20;20080603
20;420;20080605
420;20;20080611
20;240;20080626
240;20;20080627
20;2160;20080717
2160;1100;20080718
1100;20;20080722
20;1300;20080730
1300;1120;20080731
1120;1120;20080826
1120;400;20080901
400;3200;20080902
3200;1260;20080903
1260;680;20080904
680;3600;20080908
3600;360;20080909
360;140;20080910
140;200;20080911
200;240;20080912
240;180;20080918
180;1000;20080926
1000;2420;20080930
2420;965;20081015
965;225;20081016
225;495;20081017
495;2000;20081028
2000;2106;20081029
2106;3500;20081030
3500;470;20081031
470;3623;20081103
3623;1761;20081104
1761;3520;20081105
3520;2921;20081106
2921;2531;20081107
2531;645;20081110
645;2728;20081112
2728;254;20081113
254;5154;20081114
5154;6840;20081117
6840;1620;20081118
1620;1118;20081119
1118;2083;20081120
2083;220;20081121
220;1145;20081124
1145;120;20081125
120;20;20081126
20;380;20081128
380;889;20081201
889;1135;20081202
1135;360;20081203
360;392;20081204
392;10;20081208
10;2692;20081209
2692;40;20081210
40;67;20081215
67;1437;20081216
1437;200;20081217
200;234;20081218
234;1343;20081219
1343;600;20081222
600;912;20081223
912;420;20081229
420;780;20081230
780;5848;20081231
5848;110;20090105
110;695;20090106
695;9074;20090107
9074;33482;20090108
33482;5153;20090109
5153;4389;20090112
4389;6513;20090113
6513;1597;20090114
1597;2696;20090115
2696;3233;20090116
3233;3232;20090119
3232;8409;20090120
8409;2388;20090121
2388;7608;20090122
7608;3302;20090123
3302;16078;20090127
16078;1507;20090128
1507;2352;20090129
2352;1090;20090130
1090;453964;20090202
453964;5738;20090203
5738;1843;20090204
1843;23578;20090205
23578;18405;20090206
18405;7864;20090209
7864;3698;20090210
3698;2026;20090211
2026;2312;20090212
2312;3392;20090213
3392;6373;20090216
6373;1501;20090217
1501;1580;20090218
1580;1544;20090219
1544;3340;20090220
3340;3228;20090223
3228;1041;20090224
1041;1683;20090225
1683;7468;20090226
7468;628;20090227
628;1403;20090302
1403;3;20090303
3;264;20090304
264;1090;20090305
1090;2;20090306
2;623;20090309
623;6409;20090310
6409;5266;20090311
5266;1957;20090312
1957;1977;20090313
1977;1042;20090316
1042;1231;20090317
1231;90;20090318
90;96;20090319
96;1934;20090320
1934;7690;20090323
7690;2377;20090324
2377;1385;20090325
1385;13337;20090326
13337;3551;20090327
3551;1842;20090330
1842;124;20090331
124;27;20090401
27;1370;20090402
1370;2902;20090403
2902;4645;20090406
4645;2802;20090407
2802;12350;20090408
12350;10072;20090409
10072;8475;20090414
8475;14704;20090415
14704;39303;20090416
39303;25574;20090417
25574;10278;20090420
10278;9329;20090421
9329;32068;20090422
32068;8776;20090423
8776;7994;20090424
7994;1313;20090427
1313;4745;20090428
4745;2946;20090429
2946;3086;20090430
3086;5136;20090504
5136;30363;20090505
30363;20030;20090506
20030;41020;20090507
41020;66804;20090508
66804;164700;20090511
164700;86034;20090512
86034;53986;20090513
53986;22129;20090514
22129;11214;20090515
11214;14950;20090518
14950;8864;20090519
8864;3722;20090520
3722;15402;20090521
15402;9252;20090522
9252;14318;20090525
14318;11188;20090526
11188;9905;20090527
9905;80904;20090528
80904;23555;20090529
23555;13581;20090601
13581;21346;20090602
21346;7714;20090603
7714;19834;20090604
19834;7104;20090605
7104;16826;20090608
16826;8781;20090609
8781;4582;20090610
