From;To;Date
139735;139735;20140411
139735;37841;20140414
37841;3384;20140415
3384;3328;20140416
3328;3630;20140417
3630;2209;20140422
2209;7169;20140423
7169;930;20140424
930;9023;20140425
9023;835;20140428
835;1491;20140429
1491;3196;20140430
3196;3667;20140502
3667;706;20140505
706;1244;20140506
1244;6847;20140507
6847;1569;20140508
1569;737;20140509
737;59318;20140512
59318;2582;20140513
2582;14225;20140514
14225;310;20140515
310;2343;20140516
2343;10;20140519
10;1547;20140520
1547;794;20140521
794;3257;20140522
3257;1033;20140523
1033;5;20140526
5;683;20140527
683;10;20140528
10;442;20140529
442;5157;20140530
5157;1180;20140602
1180;256;20140603
256;727;20140604
727;395;20140605
395;11928;20140606
11928;4126;20140609
4126;2881;20140610
2881;1136;20140611
1136;321;20140612
321;759;20140613
759;986;20140616
986;1685;20140617
1685;457;20140618
457;358;20140620
358;34;20140623
34;569;20140624
569;451;20140625
451;2558;20140626
2558;15;20140627
15;446;20140630
446;166;20140701
166;3717;20140702
3717;10;20140703
10;10;20140704
10;1543;20140707
1543;2079;20140708
2079;1054;20140709
1054;2572;20140710
2572;1396;20140711
1396;1359;20140714
1359;657;20140715
657;1053;20140716
1053;1784;20140717
1784;1133;20140718
1133;1870;20140721
1870;66;20140722
66;228;20140723
228;1853;20140724
1853;9414;20140725
9414;3068;20140728
3068;8430;20140729
8430;254;20140730
254;2390;20140731
2390;4459;20140801
4459;4050;20140804
4050;777;20140805
777;5154;20140806
5154;16967;20140807
16967;9399;20140808
9399;2010;20140811
2010;85;20140812
85;105;20140813
105;346;20140814
346;490;20140818
490;725;20140819
725;1072;20140820
1072;133;20140821
133;560;20140822
560;685;20140825
685;55;20140826
55;609;20140827
609;10394;20140828
10394;13385;20140829
13385;12081;20140901
12081;3565;20140902
3565;2152;20140903
2152;2895;20140904
2895;797;20140905
797;1164;20140908
1164;141481;20140909
141481;141591;20140910
141591;1826;20140911
1826;41076;20140912
41076;21016;20140915
21016;35240;20140916
35240;25852;20140917
25852;26792;20140918
26792;456;20140919
456;683;20140922
683;3363;20140923
3363;5857;20140924
5857;4021;20140925
4021;3179;20140926
3179;9148;20140929
9148;16529;20140930
16529;15440;20141001
15440;40155;20141002
40155;50043;20141003
50043;18700;20141006
18700;25137;20141007
25137;32097;20141008
32097;12326;20141009
12326;13204;20141010
13204;11594;20141013
11594;31805;20141014
31805;385;20141015
385;40536;20141016
40536;4648;20141017
4648;19;20141020
19;10005;20141021
10005;10105;20141022
10105;10110;20141023
10110;2079;20141024
2079;105;20141027
105;5;20141028
5;3;20141029
3;6;20141030
6;6;20141031
6;1817;20141103
1817;590;20141104
590;4356;20141105
4356;50;20141106
50;269;20141107
269;2733;20141110
2733;43218;20141112
43218;1825;20141113
1825;1060;20141114
1060;110;20141117
110;1339;20141118
1339;215;20141119
215;177;20141120
177;291;20141121
291;1016;20141124
1016;26161;20141125
26161;47986;20141126
47986;7255;20141127
7255;53105;20141128
53105;188478;20141201
188478;6006;20141202
6006;20254;20141203
20254;137151;20141204
137151;6392;20141205
6392;8517;20141208
8517;5679;20141209
5679;495;20141210
495;3671;20141211
3671;11239;20141212
11239;745;20141215
745;4778;20141216
4778;1016;20141217
1016;19874;20141218
19874;15726;20141219
15726;173;20141222
173;1382;20141223
1382;7523;20141229
7523;31355;20141230
