From;To;Date
183093;183093;19980513
183093;126524;19980514
126524;96110;19980515
96110;16437;19980518
16437;0;19980519
0;82843;19980520
82843;50310;19980521
50310;22215;19980522
22215;9798;19980525
9798;48040;19980526
48040;37762;19980527
37762;14957;19980528
14957;9318;19980529
9318;22975;19980601
22975;6489;19980602
6489;13467;19980603
13467;9798;19980604
9798;24515;19980605
24515;14957;19980608
14957;16547;19980609
16547;17966;19980610
17966;19556;19980615
19556;12078;19980616
12078;26805;19980617
26805;45031;19980618
45031;10648;19980619
10648;10438;19980622
10438;21236;19980623
21236;7418;19980624
7418;24745;19980625
24745;7229;19980626
7229;13697;19980629
13697;22375;19980630
22375;37782;19980701
37782;51879;19980702
51879;42891;19980703
42891;13997;19980706
13997;9858;19980707
9858;18946;19980708
18946;14117;19980709
14117;32103;19980710
32103;46151;19980713
46151;47610;19980714
47610;11578;19980715
11578;19466;19980716
19466;18156;19980717
18156;12437;19980720
12437;16887;19980721
16887;6049;19980722
6049;26195;19980723
26195;28314;19980724
28314;39602;19980727
39602;10928;19980728
10928;6619;19980729
6619;7688;19980730
7688;18796;19980731
18796;7908;19980803
7908;15827;19980804
15827;25105;19980805
25105;26485;19980806
26485;6729;19980807
6729;7009;19980810
7009;38662;19980811
38662;35163;19980812
35163;10868;19980813
10868;6999;19980814
6999;30404;19980817
30404;29064;19980818
29064;11598;19980819
11598;5989;19980820
5989;18186;19980821
18186;14617;19980824
14617;10758;19980825
10758;2919;19980826
2919;24175;19980827
24175;13267;19980828
13267;28814;19980831
28814;33163;19980901
33163;16927;19980902
16927;37062;19980903
37062;3579;19980904
3579;3539;19980907
3539;13687;19980908
13687;7988;19980909
7988;32723;19980910
32723;49560;19980911
49560;11658;19980914
11658;19936;19980915
19936;42261;19980916
42261;18786;19980917
18786;19876;19980918
19876;7918;19980921
7918;8868;19980922
8868;6889;19980923
6889;18656;19980924
18656;7788;19980925
7788;4519;19980928
4519;5549;19980929
5549;5899;19980930
5899;27714;19981001
27714;3869;19981002
3869;1790;19981005
1790;2739;19981006
2739;3619;19981007
3619;7099;19981008
7099;2679;19981009
2679;4879;19981012
4879;5719;19981013
5719;1630;19981014
1630;4369;19981015
4369;30824;19981016
30824;7498;19981019
7498;3659;19981020
3659;1790;19981021
1790;69236;19981022
69236;7988;19981023
7988;8548;19981026
8548;15077;19981027
15077;40172;19981028
40172;11948;19981029
11948;32333;19981030
32333;5019;19981102
5019;61807;19981103
61807;36952;19981104
36952;53339;19981105
53339;33643;19981106
33643;54159;19981109
54159;37662;19981110
37662;64187;19981112
64187;31973;19981113
31973;35083;19981116
35083;34283;19981117
34283;13127;19981118
13127;44211;19981119
44211;5739;19981120
5739;30054;19981123
30054;17306;19981124
17306;10088;19981125
10088;15937;19981126
15937;25855;19981127
25855;26695;19981130
26695;43961;19981201
43961;31804;19981202
31804;25785;19981203
25785;37612;19981204
37612;43461;19981207
43461;9598;19981208
9598;37712;19981209
37712;29844;19981210
29844;3039;19981211
3039;12707;19981214
12707;700;19981215
700;21096;19981216
21096;4369;19981217
4369;12287;19981218
12287;65797;19981221
65797;127914;19981222
127914;34983;19981223
34983;40602;19981228
40602;5199;19981229
5199;26435;19981230
26435;102829;19981231
102829;20746;19990104
20746;57918;19990105
57918;66186;19990106
66186;66077;19990107
66077;59878;19990108
59878;124795;19990111
124795;99080;19990112
99080;64667;19990113
64667;81963;19990114
81963;28114;19990115
28114;55939;19990118
55939;53229;19990119
53229;156518;19990120
156518;98020;19990121
98020;166256;19990122
166256;79014;19990125
79014;73255;19990126
73255;57508;19990127
57508;48600;19990128
48600;57258;19990129
57258;50900;19990201
50900;70506;19990202
70506;29114;19990203
29114;75305;19990204
75305;39262;19990205
39262;47530;19990208
47530;17376;19990209
17376;27364;19990210
27364;15737;19990211
15737;24305;19990212
24305;18396;19990215
18396;36553;19990216
36553;59998;19990217
59998;15087;19990218
15087;17736;19990219
17736;26555;19990222
26555;71555;19990223
71555;23265;19990224
23265;20696;19990225
20696;15187;19990226
15187;52459;19990301
52459;39292;19990302
39292;30284;19990303
30284;35983;19990304
35983;38602;19990305
38602;33853;19990308
33853;50530;19990309
50530;28604;19990310
28604;94561;19990311
94561;124565;19990312
124565;32093;19990315
32093;17286;19990316
17286;84633;19990317
84633;12507;19990318
12507;7518;19990319
7518;35043;19990322
35043;39132;19990323
39132;27644;19990324
27644;32623;19990325
32623;15177;19990326
15177;32303;19990329
32303;12837;19990330
12837;11918;19990331
11918;11848;19990401
11848;17276;19990406
17276;8478;19990407
8478;4399;19990408
4399;44101;19990409
44101;47530;19990412
47530;86102;19990413
86102;6819;19990414
6819;17846;19990415
17846;7418;19990416
7418;19196;19990419
19196;52079;19990420
52079;83283;19990421
83283;49220;19990422
49220;45351;19990423
45351;7908;19990426
7908;16207;19990427
16207;32023;19990428
32023;22315;19990429
22315;13737;19990430
13737;9708;19990504
9708;21066;19990505
21066;22695;19990506
22695;27454;19990507
27454;16757;19990510
16757;4029;19990511
4029;19266;19990512
19266;23845;19990513
23845;12407;19990514
12407;38792;19990517
38792;134033;19990518
134033;92181;19990519
92181;30664;19990520
30664;38362;19990521
38362;31943;19990524
31943;11238;19990525
11238;15127;19990526
15127;34983;19990527
34983;34463;19990528
34463;24115;19990531
24115;41212;19990601
41212;71245;19990602
71245;126994;19990607
126994;80034;19990608
80034;64187;19990609
64187;54899;19990610
54899;70806;19990611
70806;145320;19990614
145320;255568;19990615
255568;98940;19990616
98940;54229;19990617
54229;45841;19990618
45841;26885;19990621
26885;46620;19990622
46620;27824;19990623
27824;23085;19990624
23085;38592;19990625
38592;41172;19990628
41172;35323;19990629
35323;24955;19990630
24955;17476;19990701
17476;8368;19990702
8368;19366;19990705
19366;15547;19990706
15547;22635;19990707
22635;5009;19990708
5009;26695;19990709
26695;36633;19990712
36633;15037;19990713
15037;16347;19990714
16347;42191;19990715
42191;21636;19990716
21636;6649;19990719
6649;15507;19990720
15507;31993;19990721
31993;17576;19990722
17576;48830;19990723
48830;10398;19990726
10398;21246;19990727
21246;18946;19990728
18946;46880;19990729
46880;14477;19990730
14477;21276;19990802
21276;8258;19990803
8258;26155;19990804
26155;2390;19990805
2390;20406;19990806
20406;37022;19990809
37022;21476;19990810
21476;25325;19990811
25325;18726;19990812
18726;8508;19990813
8508;33203;19990816
33203;33603;19990817
33603;6939;19990818
6939;11398;19990819
11398;870;19990820
870;13157;19990823
13157;15687;19990824
15687;9538;19990825
9538;5989;19990826
5989;13867;19990827
13867;7928;19990830
7928;2040;19990831
2040;8458;19990901
8458;7209;19990902
7209;1350;19990903
1350;2929;19990906
2929;9318;19990907
9318;12827;19990908
12827;5059;19990909
5059;2919;19990910
2919;14217;19990913
14217;2969;19990914
2969;1860;19990915
1860;32483;19990916
32483;14177;19990917
14177;10288;19990920
10288;11358;19990921
11358;15387;19990922
15387;8158;19990923
8158;28774;19990924
28774;6549;19990927
6549;9838;19990928
9838;22335;19990929
22335;11508;19990930
11508;6539;19991001
6539;7249;19991004
7249;24455;19991005
24455;15387;19991006
15387;32633;19991007
32633;7368;19991008
7368;4209;19991011
4209;4429;19991012
4429;9358;19991013
9358;1800;19991014
1800;16827;19991015
16827;9948;19991018
9948;5659;19991019
5659;15277;19991020
15277;5639;19991021
5639;3569;19991022
3569;4169;19991025
4169;3339;19991026
3339;6839;19991027
6839;2040;19991028
2040;4579;19991029
4579;3309;19991102
3309;8158;19991103
8158;16527;19991104
16527;20726;19991105
20726;20156;19991108
20156;12228;19991109
12228;5129;19991110
5129;7339;19991115
7339;7978;19991116
7978;15637;19991117
15637;6149;19991118
6149;4519;19991119
4519;16677;19991122
16677;18956;19991123
18956;6749;19991124
6749;6619;19991125
6619;19766;19991126
19766;28424;19991129
28424;6929;19991130
6929;11728;19991201
11728;8058;19991202
8058;2140;19991203
2140;14087;19991206
14087;5829;19991207
5829;7988;19991208
7988;2559;19991209
2559;26015;19991210
26015;13597;19991213
13597;36663;19991214
36663;12537;19991215
12537;30584;19991216
30584;15487;19991217
15487;28384;19991220
28384;89732;19991221
89732;37362;19991222
37362;44561;19991223
44561;22725;19991227
22725;40652;19991228
40652;49180;19991229
49180;25295;20000103
25295;64537;20000104
64537;65807;20000105
65807;37342;20000106
37342;10208;20000107
10208;53659;20000110
53659;71285;20000111
71285;21936;20000112
21936;68126;20000113
68126;17376;20000114
17376;16017;20000117
16017;17856;20000118
17856;17496;20000119
17496;8128;20000120
8128;20466;20000121
20466;24485;20000124
24485;22345;20000125
22345;24655;20000126
24655;21676;20000127
21676;30354;20000128
30354;21296;20000131
21296;18456;20000201
18456;24525;20000202
24525;34513;20000203
34513;81243;20000204
81243;74765;20000207
74765;41292;20000208
41292;47790;20000209
47790;105728;20000210
105728;119516;20000211
119516;137672;20000214
137672;107968;20000215
107968;125164;20000216
125164;431522;20000217
431522;334372;20000218
334372;93061;20000221
93061;130133;20000222
130133;147540;20000223
147540;118486;20000224
118486;112697;20000225
112697;53649;20000228
53649;128594;20000229
128594;126384;20000301
126384;70566;20000302
70566;66496;20000303
66496;32753;20000306
32753;40562;20000307
40562;33323;20000308
33323;18946;20000309
18946;36073;20000310
36073;61467;20000313
61467;47600;20000314
47600;38102;20000315
38102;18246;20000316
18246;80983;20000317
80983;21916;20000320
21916;30664;20000321
30664;32313;20000322
32313;18346;20000323
18346;33193;20000324
33193;96190;20000327
96190;77904;20000328
77904;218975;20000329
218975;0;20000330
0;54099;20000331
54099;97520;20000403
97520;54549;20000404
54549;92271;20000405
92271;67886;20000406
67886;70066;20000407
70066;97220;20000410
97220;46640;20000411
46640;46750;20000412
46750;78394;20000413
78394;24905;20000414
24905;42491;20000417
42491;23795;20000418
23795;57318;20000419
57318;68396;20000420
68396;30384;20000425
30384;19866;20000426
19866;17986;20000427
17986;59788;20000428
59788;49430;20000504
49430;22415;20000505
22415;8888;20000508
8888;18136;20000509
18136;42911;20000510
42911;48680;20000511
48680;79744;20000512
79744;45411;20000515
45411;36173;20000516
36173;42101;20000517
42101;12827;20000518
12827;33853;20000519
33853;45511;20000522
45511;50870;20000523
50870;58318;20000524
58318;43731;20000525
43731;44671;20000526
44671;14617;20000529
14617;29144;20000530
29144;42931;20000531
42931;20136;20000601
20136;38932;20000602
38932;101879;20000605
101879;71485;20000606
71485;48170;20000607
48170;39022;20000608
39022;21516;20000609
21516;14807;20000612
14807;6439;20000613
6439;27904;20000614
27904;21746;20000615
21746;33233;20000616
33233;16397;20000619
16397;22505;20000620
22505;6529;20000621
6529;18036;20000623
18036;86032;20000626
86032;113297;20000627
113297;22975;20000628
22975;46411;20000629
46411;38802;20000630
38802;121695;20000703
121695;25075;20000704
25075;7688;20000705
7688;136442;20000706
136442;66886;20000707
66886;34823;20000710
34823;15477;20000711
15477;7778;20000712
7778;28194;20000713
28194;17117;20000714
17117;18886;20000717
18886;21826;20000718
21826;11418;20000719
11418;37692;20000720
37692;28564;20000721
28564;12917;20000724
12917;21026;20000725
21026;85603;20000726
85603;71595;20000727
71595;25185;20000728
25185;11618;20000731
11618;33903;20000801
33903;17067;20000802
17067;13637;20000803
13637;7139;20000804
7139;17986;20000807
17986;16007;20000808
16007;23325;20000809
23325;4069;20000810
4069;11438;20000811
11438;18796;20000814
18796;16317;20000816
16317;28804;20000817
28804;41871;20000818
41871;12837;20000821
12837;7838;20000822
7838;2190;20000823
2190;22425;20000824
22425;16587;20000825
16587;15147;20000828
15147;4659;20000829
4659;9698;20000830
9698;4849;20000831
4849;15877;20000901
15877;8158;20000904
8158;33813;20000905
33813;6129;20000906
6129;11238;20000907
11238;8238;20000908
8238;4659;20000911
4659;25075;20000912
25075;13407;20000913
13407;2739;20000914
2739;5129;20000915
5129;7638;20000918
7638;2330;20000919
2330;3569;20000920
3569;5829;20000921
5829;8748;20000922
8748;16317;20000925
16317;69966;20000926
69966;1160;20000927
1160;220;20000928
220;3909;20000929
3909;4069;20001002
4069;4039;20001003
4039;14187;20001004
14187;360446;20001005
360446;51949;20001006
51949;132363;20001009
132363;61567;20001010
61567;325224;20001011
325224;143271;20001012
143271;193660;20001013
193660;81523;20001016
81523;223884;20001017
223884;191181;20001018
191181;88962;20001019
88962;86332;20001020
86332;180793;20001023
180793;282152;20001024
282152;145820;20001025
145820;125134;20001026
125134;55839;20001027
55839;30594;20001030
30594;64207;20001031
64207;52789;20001102
52789;47220;20001103
47220;73695;20001106
73695;78324;20001107
78324;29784;20001108
29784;34453;20001109
34453;9718;20001110
9718;45431;20001113
45431;73885;20001114
73885;38542;20001115
38542;54049;20001116
54049;29184;20001117
29184;32163;20001120
32163;19166;20001121
19166;23595;20001122
23595;24675;20001123
24675;78994;20001124
78994;25975;20001127
25975;36483;20001128
36483;26675;20001129
26675;3949;20001130
3949;11558;20001201
11558;20306;20001204
20306;12357;20001205
12357;39172;20001206
39172;12357;20001207
12357;10688;20001208
10688;35023;20001211
35023;62507;20001212
62507;32233;20001213
32233;36083;20001214
36083;46690;20001215
46690;23885;20001218
23885;35933;20001219
35933;72005;20001220
72005;15717;20001221
15717;58198;20001222
58198;30504;20001227
30504;52649;20001228
52649;26185;20001229
26185;17077;20010102
17077;52499;20010103
52499;68556;20010104
68556;16967;20010105
16967;5559;20010108
5559;23385;20010109
23385;17786;20010110
17786;3259;20010111
3259;11018;20010112
11018;18656;20010115
18656;20546;20010116
20546;87752;20010117
87752;32803;20010118
32803;31394;20010119
31394;2949;20010122
2949;31734;20010123
31734;17596;20010124
17596;37332;20010125
37332;32213;20010126
32213;10448;20010129
10448;6539;20010130
6539;42891;20010131
42891;10768;20010201
10768;19476;20010202
19476;6179;20010205
6179;16457;20010206
16457;37132;20010207
37132;51549;20010208
51549;15387;20010209
15387;20306;20010212
20306;27274;20010213
27274;14157;20010214
14157;12837;20010215
12837;21196;20010216
21196;89772;20010219
89772;20466;20010220
20466;24975;20010221
24975;23505;20010222
23505;32343;20010223
32343;13007;20010226
13007;10848;20010227
10848;7109;20010228
7109;21196;20010301
21196;3649;20010302
3649;630;20010305
630;10488;20010306
10488;8978;20010307
8978;4439;20010308
4439;3269;20010309
3269;25265;20010312
25265;16807;20010313
16807;32623;20010314
32623;9348;20010315
9348;10738;20010316
10738;12717;20010319
12717;29604;20010320
29604;34283;20010321
34283;3619;20010322
3619;14997;20010323
14997;20176;20010326
20176;11568;20010327
11568;22155;20010328
22155;5149;20010329
5149;2230;20010330
2230;26115;20010402
26115;22255;20010403
22255;2529;20010404
2529;13117;20010405
13117;28674;20010406
28674;24485;20010409
24485;30784;20010410
30784;20076;20010411
20076;4069;20010412
4069;3549;20010417
3549;10598;20010418
10598;33673;20010419
33673;13707;20010420
13707;2859;20010423
2859;4219;20010424
4219;5889;20010425
5889;3509;20010426
3509;16657;20010427
16657;20996;20010430
20996;18766;20010502
18766;1580;20010504
1580;13827;20010507
13827;3839;20010508
3839;4959;20010509
4959;1790;20010510
1790;8168;20010511
8168;14327;20010514
14327;7129;20010515
7129;1280;20010516
1280;12677;20010517
12677;490;20010518
490;1100;20010521
1100;580;20010522
580;23095;20010523
23095;2549;20010524
2549;13527;20010525
13527;110;20010528
110;32093;20010529
32093;65187;20010530
65187;220275;20010531
220275;37502;20010601
37502;30844;20010604
30844;8858;20010605
8858;28064;20010606
28064;47000;20010607
47000;12337;20010608
12337;19826;20010611
19826;61168;20010612
61168;2050;20010613
2050;6719;20010615
6719;9668;20010618
9668;10698;20010619
10698;5009;20010620
5009;30664;20010621
30664;4949;20010622
4949;2549;20010625
2549;5789;20010626
5789;5619;20010627
5619;110;20010628
110;1280;20010629
1280;17446;20010703
17446;2519;20010704
2519;9718;20010705
9718;1910;20010706
1910;11398;20010709
11398;7398;20010710
7398;8898;20010711
8898;9308;20010712
9308;9608;20010713
9608;24505;20010717
24505;1390;20010718
1390;1800;20010719
1800;3069;20010720
3069;920;20010723
920;9018;20010724
9018;1750;20010725
1750;5599;20010726
5599;110;20010727
110;690;20010730
690;2330;20010731
2330;110;20010801
110;110;20010802
110;14327;20010803
14327;2440;20010806
2440;8548;20010807
8548;1580;20010808
1580;2130;20010809
2130;28774;20010810
28774;15917;20010813
15917;920;20010814
920;110;20010816
110;690;20010817
690;7179;20010820
7179;430;20010821
430;2330;20010822
2330;1750;20010823
1750;12837;20010824
12837;1290;20010827
1290;21296;20010828
21296;5889;20010829
5889;8678;20010830
8678;9848;20010831
9848;1390;20010903
1390;9318;20010904
9318;2619;20010905
2619;4659;20010906
4659;13147;20010907
13147;7289;20010910
7289;17736;20010912
17736;5239;20010913
5239;18656;20010914
18656;44921;20010917
44921;41392;20010918
41392;1160;20010919
1160;11398;20010921
11398;1170;20010924
1170;6099;20010925
6099;2180;20010926
2180;1160;20010928
1160;19996;20011001
19996;24325;20011002
24325;10;20011003
10;17356;20011004
17356;21606;20011005
21606;23995;20011008
23995;36733;20011009
