From;To;Date
39579;39579;20101011
39579;10256;20101012
10256;6484;20101013
6484;1450;20101014
1450;7956;20101015
7956;3833;20101018
3833;856;20101019
856;1718;20101020
1718;3627;20101021
3627;11361;20101022
11361;769;20101025
769;2;20101026
2;4465;20101027
4465;308;20101028
308;2044;20101029
2044;1597;20101102
1597;131;20101103
131;708;20101104
708;634;20101105
634;26;20101108
26;611;20101109
611;2;20101110
2;2;20101112
2;206;20101115
206;102;20101116
102;2;20101117
2;1329;20101118
1329;176;20101119
176;504;20101122
504;101;20101123
101;1588;20101124
1588;156;20101125
156;1180;20101126
1180;217;20101129
217;1027;20101130
1027;2434;20101201
2434;772;20101202
772;1983;20101203
1983;319;20101206
319;257;20101207
257;1026;20101208
1026;99;20101209
99;317;20101210
317;99;20101213
99;2;20101214
2;125;20101215
125;1;20101216
1;447;20101217
447;3;20101220
3;130;20101221
130;1367;20101222
1367;376634;20101223
376634;244;20101227
244;280;20101228
280;2;20101229
2;16;20101230
16;4;20101231
4;101;20110103
101;225;20110104
225;792;20110105
792;8;20110107
8;2;20110110
2;3;20110111
3;1251;20110112
1251;637;20110113
637;62;20110114
62;3;20110117
3;306;20110118
306;99;20110119
99;5;20110120
5;3;20110121
3;2;20110124
2;2;20110125
2;2162;20110126
2162;2997;20110127
2997;309;20110128
309;2;20110131
2;1;20110201
1;412;20110202
412;9078;20110203
9078;388;20110204
388;1;20110207
1;999;20110208
999;5543;20110209
5543;4040;20110210
4040;3688;20110211
3688;4911;20110214
4911;1053;20110215
1053;461;20110216
461;105;20110217
105;74;20110218
74;592;20110221
592;14134;20110222
14134;9735;20110223
9735;6428;20110224
6428;2250;20110225
2250;1919;20110228
1919;728;20110301
728;15752;20110302
15752;413;20110303
413;3404;20110304
3404;2776;20110307
2776;6558;20110308
6558;22837;20110309
22837;14803;20110310
14803;2546;20110311
2546;16471;20110314
16471;16562;20110315
16562;84076;20110316
84076;131949;20110317
131949;23320;20110318
23320;6641;20110321
6641;18637;20110322
18637;26776;20110323
26776;7315;20110324
7315;8692;20110325
8692;10724;20110328
10724;5901;20110329
5901;6948;20110330
6948;11097;20110331
11097;8101;20110401
8101;11768;20110404
11768;27276;20110405
27276;13284;20110406
13284;3893;20110407
3893;6244;20110408
6244;8066;20110411
8066;5663;20110412
5663;2081;20110413
2081;53206;20110414
53206;5768;20110415
5768;5541;20110418
5541;674;20110419
674;6760;20110420
6760;3875;20110421
3875;8067;20110426
8067;1441;20110427
1441;297;20110428
297;1815;20110429
1815;2903;20110502
2903;1432;20110504
1432;621;20110505
621;1666;20110506
1666;2322;20110509
2322;3865;20110510
3865;5091;20110511
5091;2761;20110512
2761;384;20110513
384;5054;20110516
5054;773;20110517
773;2668;20110518
2668;11431;20110519
11431;4818;20110520
4818;1089;20110523
1089;931;20110524
931;670;20110525
670;1303;20110526
1303;1175;20110527
1175;1010;20110530
1010;544;20110531
544;83;20110601
83;5144;20110602
5144;1991;20110603
1991;668;20110606
668;16;20110607
16;396;20110608
396;2470;20110609
2470;2201;20110610
2201;1574;20110613
1574;1776;20110614
1776;1241;20110615
1241;205;20110616
205;4067;20110617
4067;214;20110620
214;1247;20110621
1247;810;20110622
810;10;20110624
10;2001;20110627
2001;728;20110628
728;953;20110629
953;9908;20110630
9908;3751;20110701
3751;846;20110704
846;1181;20110705
1181;2762;20110706
2762;1025;20110707
1025;229;20110708
229;2553;20110711
2553;1698;20110712
1698;112;20110713
112;112;20110714
112;10;20110715
10;164;20110718
164;10;20110719
10;10;20110720
10;3;20110721
3;10;20110722
10;105;20110725
105;9;20110726
9;1761;20110727
1761;517;20110728
517;25;20110729
25;4075;20110801
4075;3124;20110802
3124;444;20110803
444;4675;20110804
4675;8268;20110805
8268;5895;20110808
5895;12802;20110809
12802;615;20110810
615;11793;20110811
11793;5508;20110812
5508;3446;20110816
3446;978;20110817
978;4572;20110818
4572;5198;20110819
5198;1909;20110822
1909;1043;20110823
1043;5924;20110824
5924;1050;20110825
1050;1284;20110826
1284;433;20110829
433;3670;20110830
3670;156;20110831
156;4922;20110901
4922;1373;20110902
1373;4301;20110905
4301;826;20110906
826;2182;20110907
2182;870;20110908
870;696;20110909
696;533;20110912
533;290;20110913
290;431;20110914
431;728;20110915
728;803;20110916
803;521;20110919
521;288;20110920
288;2045;20110921
2045;3439;20110922
3439;3054;20110923
3054;381;20110926
381;2184;20110927
2184;2666;20110928
2666;67;20110929
67;325;20110930
325;10;20111003
10;563;20111004
563;200;20111005
200;265;20111006
265;213;20111007
213;162;20111010
162;730;20111011
730;223;20111012
223;14;20111013
14;14;20111014
14;113;20111017
113;10;20111018
10;15;20111019
15;10;20111020
10;10;20111021
10;251;20111024
251;1192;20111025
1192;20;20111026
20;556;20111027
556;563;20111028
563;614;20111031
614;13249;20111102
13249;165;20111103
165;1557;20111104
1557;10;20111107
10;974;20111108
974;3432;20111109
3432;290;20111110
290;1544;20111114
1544;3149;20111115
3149;795;20111116
795;174;20111117
174;1480;20111118
1480;981;20111121
981;1257;20111122
1257;1312;20111123
1312;1492;20111124
1492;25;20111125
25;52;20111128
52;41;20111129
41;20;20111130
20;1569;20111201
1569;322;20111202
322;1184;20111205
1184;917;20111206
917;178;20111207
178;101;20111208
101;159;20111209
159;20;20111212
20;1862;20111213
1862;189;20111214
189;214;20111215
214;213;20111216
213;486;20111219
486;160;20111220
160;171;20111221
171;2600;20111222
2600;2852;20111223
2852;15;20111227
15;10;20111228
10;10;20111229
10;27;20111230
27;310;20120102
310;1343;20120103
1343;159;20120104
159;651;20120105
651;62;20120109
62;205;20120110
205;1760;20120111
1760;113;20120112
113;1112;20120113
1112;2651;20120116
2651;3267;20120117
3267;2128;20120118
2128;185;20120119
185;676;20120120
676;1426;20120123
1426;440;20120124
440;165;20120125
165;522;20120126
522;262;20120127
262;187;20120130
187;5;20120131
5;10;20120201
10;5;20120202
5;11214;20120203
11214;612;20120206
612;62;20120207
62;1242;20120208
1242;1676;20120209
1676;10;20120210
10;257;20120213
257;1030;20120214
1030;190;20120215
190;2266;20120216
2266;3025;20120217
3025;485;20120220
485;423;20120221
423;724;20120222
724;3366;20120223
3366;1026;20120224
1026;6;20120227
6;25;20120228
25;11;20120229
11;990;20120301
990;12;20120302
12;1828;20120305
1828;2133;20120306
2133;1487;20120307
1487;130;20120308
130;10;20120309
10;534;20120312
534;102;20120313
102;780;20120314
780;1970;20120315
1970;2034;20120316
2034;102;20120319
102;10;20120320
10;372;20120321
372;52;20120322
52;52;20120323
52;1025;20120326
1025;146;20120327
146;2640;20120328
2640;103;20120329
103;629;20120330
629;37;20120402
37;15;20120403
15;139;20120404
139;18;20120405
18;18;20120410
18;20;20120411
20;52;20120412
52;1348;20120413
1348;362;20120416
362;391;20120417
391;157;20120418
157;245;20120419
245;20;20120420
20;377;20120423
377;10;20120424
10;370;20120425
370;10;20120426
10;10;20120427
10;10;20120430
10;543;20120502
543;15;20120504
15;143;20120507
143;181;20120508
181;282;20120509
282;1070;20120510
1070;1189;20120511
1189;35;20120514
35;303;20120515
303;4777;20120516
4777;3191;20120517
3191;2284;20120518
2284;2926;20120521
2926;5003;20120522
5003;10;20120523
10;5;20120524
5;276;20120525
276;52;20120528
52;686;20120529
686;119;20120530
119;1270;20120531
1270;1058;20120601
1058;513;20120604
513;4377;20120605
4377;2741;20120606
2741;1817;20120608
1817;3011;20120611
3011;249;20120612
249;1751;20120613
1751;6717;20120614
6717;2186;20120615
2186;11;20120618
11;12784;20120619
12784;1088;20120620
1088;53;20120621
53;213;20120622
213;472;20120625
472;52;20120626
52;2125;20120627
2125;5326;20120628
5326;11;20120629
11;11;20120702
11;2221;20120703
2221;1252;20120704
1252;5;20120705
5;7346;20120706
7346;16011;20120709
16011;6379;20120710
6379;9681;20120711
9681;5412;20120712
5412;8098;20120713
8098;8349;20120716
8349;14569;20120717
14569;1651;20120718
1651;5178;20120719
5178;7916;20120720
7916;11229;20120723
11229;3384;20120724
3384;5887;20120725
5887;123;20120726
123;10131;20120727
10131;115676;20120730
115676;422;20120731
422;301656;20120801
301656;11908;20120802
11908;17934;20120803
17934;1637;20120806
1637;273;20120807
273;20;20120808
20;13838;20120809
13838;11;20120810
11;7336;20120813
7336;4669;20120814
4669;3507;20120816
3507;7796;20120817
7796;893;20120820
893;4898;20120821
4898;7127;20120822
7127;2091;20120823
2091;6185;20120824
6185;302;20120827
302;61031;20120828
61031;7028;20120829
7028;5909;20120830
5909;728;20120831
728;170;20120903
170;33;20120904
33;421;20120905
421;5;20120906
5;4500;20120907
4500;549;20120910
549;761;20120911
761;5270;20120912
5270;17;20120913
17;6876;20120914
6876;846;20120917
846;5;20120918
5;4136;20120919
4136;30;20120920
30;10;20120921
10;3370;20120924
3370;7143;20120925
7143;535;20120926
535;15373;20120927
15373;3550;20120928
3550;1271;20121001
1271;3992;20121002
3992;4241;20121003
4241;5570;20121004
5570;3923;20121005
3923;1816;20121008
1816;1025;20121009
1025;20;20121010
20;10;20121011
10;10;20121012
10;5886;20121015
5886;3674;20121016
3674;2518;20121017
2518;617;20121018
617;523;20121019
523;918;20121022
918;28;20121023
28;6130;20121024
6130;210;20121025
210;3687;20121026
3687;102;20121029
102;2645;20121030
2645;1896;20121031
1896;635;20121102
635;4748;20121105
4748;10;20121106
10;728;20121107
728;20;20121108
20;5;20121109
5;60;20121112
60;312;20121113
312;102;20121114
102;550;20121115
550;41;20121116
41;10;20121119
10;1911;20121120
1911;2704;20121121
2704;2254;20121122
2254;52;20121123
52;2632;20121126
2632;1143;20121127
1143;518;20121128
518;1035;20121129
1035;1030;20121130
1030;626;20121203
626;1035;20121204
1035;1030;20121205
1030;237939;20121206
237939;26026;20121207
26026;136402;20121210
136402;1525;20121211
1525;575;20121212
575;1036;20121213
1036;703;20121214
703;1220;20121217
1220;3788;20121218
3788;6991;20121219
6991;1024;20121220
1024;8424;20121221
8424;1025;20121227
1025;2207;20121228
2207;2207;20130102
2207;3793;20130103
3793;2717;20130104
2717;1726;20130107
1726;3075;20130108
3075;2408;20130109
2408;2049;20130110
2049;2870;20130111
2870;2573;20130114
2573;2374;20130115
2374;3833;20130116
3833;7159;20130117
7159;3235;20130118
3235;4961;20130121
4961;4117;20130122
4117;3766;20130123
3766;1131;20130124
1131;3305;20130125
3305;145;20130128
145;1333;20130129
1333;1026;20130130
1026;2390;20130131
2390;1437;20130201
1437;1220;20130204
1220;974;20130205
974;663;20130206
663;3000;20130207
3000;3450;20130208
3450;10;20130211
10;1045;20130212
1045;242;20130213
242;3095;20130214
3095;421;20130215
421;2050;20130218
2050;6656;20130219
6656;16217;20130220
16217;2634;20130221
2634;3758;20130222
3758;3870;20130225
3870;1037;20130226
1037;3086;20130227
3086;1107;20130228
1107;471;20130301
471;1215;20130304
1215;78129;20130305
78129;1128;20130306
1128;6;20130307
6;1338;20130308
1338;1153;20130311
1153;251;20130312
251;11;20130313
11;1;20130314
1;6;20130315
6;11460;20130318
11460;4678;20130319
4678;2679;20130320
2679;611;20130321
611;362;20130322
362;7;20130325
7;2225;20130326
2225;2460;20130327
2460;335;20130328
335;1;20130402
1;1885;20130403
1885;2033;20130404
2033;924;20130405
924;5130;20130408
5130;220;20130409
220;2830;20130410
2830;85;20130411
85;2408;20130412
2408;159;20130415
159;267;20130417
267;5;20130418
5;4079;20130419
4079;4519;20130422
4519;9017;20130423
9017;7619;20130424
7619;584;20130425
584;1980;20130426
1980;2545;20130429
2545;565;20130430
565;1233;20130502
1233;1323;20130506
1323;1232;20130507
1232;1222;20130508
1222;158;20130509
158;2;20130510
2;409;20130513
409;1;20130514
1;1;20130515
1;104;20130516
104;1232;20130517
1232;3254;20130520
3254;2272;20130521
2272;1805;20130522
1805;3;20130523
3;1;20130524
1;1041;20130527
1041;1331;20130528
1331;1026;20130529
1026;1187;20130531
1187;1287;20130603
1287;1;20130604
1;1592;20130605
1592;1078;20130606
1078;1237;20130607
1237;22;20130610
22;220;20130611
220;936;20130612
936;795;20130613
795;10;20130614
10;3393;20130617
3393;4342;20130618
4342;261;20130619
261;5407;20130620
5407;1233;20130621
1233;5413;20130624
5413;825;20130625
825;2485;20130626
2485;4769;20130627
4769;5456;20130628
5456;138;20130701
138;269;20130702
269;16;20130703
16;1085;20130704
1085;5030;20130705
5030;2172;20130708
2172;1014;20130709
1014;1013;20130710
1013;677;20130711
677;406;20130712
406;32;20130715
32;2043;20130716
2043;2;20130717
2;5;20130718
5;5;20130719
5;1673;20130722
1673;8104;20130723
8104;7535;20130724
7535;3992;20130725
3992;412;20130726
412;208;20130729
208;11;20130730
11;912;20130731
912;1297;20130801
1297;6;20130802
6;5032;20130805
5032;172;20130806
172;1016;20130807
1016;1588;20130808
1588;1026;20130809
1026;210;20130812
210;1018;20130813
1018;1016;20130814
1016;1015;20130816
1015;2537;20130819
2537;1019;20130820
1019;1015;20130821
1015;2408;20130822
2408;3044;20130823
3044;1612;20130826
1612;3787;20130827
3787;1165;20130828
1165;1286;20130829
1286;2550;20130830
2550;2724;20130902
2724;2749;20130903
2749;4291;20130904
4291;2652;20130905
2652;644;20130906
644;453;20130909
453;1759;20130910
1759;6072;20130911
6072;155;20130912
155;1035;20130913
1035;1180;20130916
1180;945;20130917
945;1041;20130918
1041;2019;20130919
2019;1870;20130920
1870;2627;20130923
2627;7;20130924
7;721;20130925
721;7628;20130926
7628;1522;20130927
1522;562;20130930
562;2;20131001
2;2245;20131002
2245;1582;20131003
1582;5724;20131004
5724;103;20131007
103;1;20131008
1;1830;20131009
1830;961;20131010
961;2235;20131011
2235;1781;20131014
1781;2869;20131015
2869;96;20131016
96;377;20131017
377;837;20131018
837;2692;20131021
2692;20;20131022
20;111;20131023
111;1;20131024
1;195;20131025
195;1;20131028
1;154;20131029
154;2;20131030
2;51;20131031
51;1933;20131104
1933;4157;20131105
4157;2393;20131106
2393;1685;20131107
1685;2603;20131108
2603;15;20131112
15;2055;20131113
2055;5552;20131114
5552;8340;20131115
8340;1239;20131118
1239;1019;20131119
1019;78;20131120
