From;To;Date
46078;46078;19960724
46078;143042;19960725
143042;360470;19960726
360470;190370;19960729
190370;78513;19960730
78513;136798;19960731
136798;130602;19960801
130602;71865;19960802
71865;47468;19960805
47468;48792;19960806
48792;93933;19960807
93933;34057;19960808
34057;56042;19960809
56042;12600;19960812
12600;32047;19960813
32047;35396;19960814
35396;22764;19960816
22764;56221;19960819
56221;78947;19960820
78947;74917;19960821
74917;123640;19960822
123640;208693;19960823
208693;117093;19960826
117093;59385;19960827
59385;38579;19960828
38579;32012;19960829
32012;42652;19960830
42652;49858;19960902
49858;54677;19960903
54677;67057;19960904
67057;57914;19960905
57914;41284;19960906
41284;55226;19960909
55226;93668;19960910
93668;92791;19960911
92791;202725;19960912
202725;133286;19960913
133286;181021;19960916
181021;187982;19960917
187982;126456;19960918
126456;194241;19960919
194241;133185;19960920
133185;172897;19960923
172897;157026;19960924
157026;340048;19960925
340048;109575;19960926
109575;268660;19960927
268660;175104;19960930
175104;208407;19961001
208407;117977;19961002
117977;92486;19961003
92486;65055;19961004
65055;180289;19961007
180289;312830;19961008
312830;115294;19961009
115294;62479;19961010
62479;132468;19961011
132468;113024;19961014
113024;134692;19961015
134692;120874;19961016
120874;56191;19961017
56191;52913;19961018
52913;77587;19961021
77587;121282;19961022
121282;97803;19961023
97803;101631;19961024
101631;82055;19961025
82055;118306;19961028
118306;86418;19961029
86418;118717;19961030
118717;111089;19961031
111089;69261;19961104
69261;48157;19961105
48157;78260;19961106
78260;95218;19961107
95218;84979;19961108
84979;25547;19961112
25547;59887;19961113
59887;107970;19961114
107970;78560;19961115
78560;102043;19961118
102043;154574;19961119
154574;69263;19961120
69263;64530;19961121
64530;66037;19961122
66037;83241;19961125
83241;75965;19961126
75965;44304;19961127
44304;79413;19961128
79413;50749;19961129
50749;52355;19961202
52355;133907;19961203
133907;45139;19961204
45139;93850;19961205
93850;61383;19961206
61383;102491;19961209
102491;142443;19961210
142443;97288;19961211
97288;114908;19961212
114908;267202;19961213
267202;102248;19961216
102248;54364;19961217
54364;66638;19961218
66638;73368;19961219
73368;81951;19961220
81951;88939;19961223
88939;105347;19961224
105347;61004;19961230
61004;33856;19961231
33856;26578;19970102
26578;116880;19970103
116880;104488;19970106
104488;114514;19970107
114514;126949;19970108
126949;69329;19970109
69329;66729;19970110
66729;68631;19970113
68631;60321;19970114
60321;34183;19970115
34183;93140;19970116
93140;136536;19970117
136536;110814;19970120
110814;119892;19970121
119892;116577;19970122
116577;130665;19970123
130665;144159;19970124
144159;137437;19970127
137437;94432;19970128
94432;88555;19970129
88555;186454;19970130
186454;45198;19970131
45198;58761;19970203
58761;75552;19970204
75552;124056;19970205
124056;90510;19970206
90510;324908;19970207
324908;364268;19970210
364268;172897;19970211
172897;144413;19970212
144413;166958;19970213
166958;170184;19970214
170184;118269;19970217
118269;182009;19970218
182009;127106;19970219
127106;69888;19970220
69888;115487;19970221
115487;56475;19970224
56475;116434;19970225
116434;78094;19970226
78094;263578;19970227
263578;57353;19970228
57353;82663;19970303
82663;50616;19970304
50616;131110;19970305
131110;118776;19970306
118776;249455;19970307
249455;237956;19970310
237956;97393;19970311
97393;308230;19970312
308230;182175;19970313
182175;145792;19970314
145792;33113;19970317
33113;86825;19970318
86825;109751;19970319
109751;169271;19970320
169271;34017;19970321
34017;29652;19970324
29652;90763;19970325
90763;150345;19970326
150345;179279;19970327
179279;105993;19970401
105993;65570;19970402
65570;191244;19970403
191244;98431;19970404
98431;158765;19970407
158765;115110;19970408
115110;174310;19970409
174310;16572;19970410
16572;21666;19970411
21666;112484;19970414
112484;39685;19970415
39685;24682;19970416
24682;66055;19970417
66055;71827;19970418
71827;133761;19970421
133761;105554;19970422
105554;157317;19970423
157317;136886;19970424
136886;31563;19970425
31563;98417;19970428
98417;46348;19970429
46348;98271;19970430
98271;41663;19970505
41663;90332;19970506
90332;56351;19970507
56351;31788;19970508
31788;93725;19970509
93725;87760;19970512
87760;29791;19970513
29791;55020;19970514
55020;40043;19970515
40043;19494;19970516
19494;62025;19970519
62025;26466;19970520
26466;24130;19970521
24130;16423;19970522
16423;7923;19970523
7923;36573;19970526
36573;57263;19970527
57263;23123;19970528
23123;5250;19970530
5250;30822;19970602
30822;28461;19970603
28461;20847;19970604
20847;25047;19970605
25047;33225;19970606
33225;6433;19970609
6433;6125;19970610
6125;29774;19970611
29774;23655;19970612
23655;13754;19970613
13754;63820;19970616
63820;36966;19970617
36966;42440;19970618
42440;57789;19970619
57789;35375;19970620
35375;25022;19970623
25022;20234;19970624
20234;2921;19970625
2921;25145;19970626
25145;7650;19970627
7650;19126;19970630
19126;25429;19970701
25429;38225;19970702
38225;50934;19970703
50934;20237;19970704
20237;6625;19970707
6625;9924;19970708
9924;30536;19970709
30536;3845;19970710
3845;28334;19970711
28334;18213;19970714
18213;28495;19970715
28495;7080;19970716
7080;19154;19970717
19154;47498;19970718
47498;28933;19970721
28933;21309;19970722
21309;20654;19970723
20654;17145;19970724
17145;111641;19970725
111641;15930;19970728
15930;12914;19970729
12914;6534;19970730
6534;30308;19970731
30308;15035;19970801
15035;25853;19970804
25853;18381;19970805
18381;19661;19970806
19661;142379;19970807
142379;30364;19970808
30364;14941;19970811
14941;14291;19970812
14291;107166;19970813
107166;6546;19970814
6546;66605;19970818
66605;99574;19970819
99574;11138;19970820
11138;8376;19970821
8376;10092;19970822
10092;5914;19970825
5914;5914;19970826
5914;34005;19970827
34005;4400;19970828
4400;21986;19970829
21986;4404;19970901
4404;3300;19970902
3300;8557;19970903
8557;15541;19970904
15541;6662;19970905
6662;5670;19970908
5670;3776;19970909
3776;118872;19970910
118872;50993;19970911
50993;51294;19970912
51294;21205;19970915
21205;69352;19970916
69352;21121;19970917
21121;39987;19970918
39987;50703;19970919
50703;31335;19970922
31335;19911;19970923
19911;17474;19970924
17474;10915;19970925
10915;10876;19970926
10876;7815;19970929
7815;17253;19970930
17253;8872;19971001
8872;11545;19971002
11545;7318;19971003
7318;6670;19971006
6670;12152;19971007
12152;31779;19971008
31779;21340;19971009
21340;25663;19971010
25663;24721;19971013
24721;33143;19971014
33143;42403;19971015
42403;20766;19971016
20766;37230;19971017
37230;12521;19971020
12521;67447;19971021
67447;16732;19971022
16732;27170;19971023
27170;55335;19971024
55335;41413;19971027
41413;1043;19971028
1043;77474;19971029
77474;9049;19971030
9049;12826;19971031
12826;15927;19971103
15927;14805;19971104
14805;10725;19971105
10725;11545;19971106
11545;21519;19971107
21519;13853;19971112
13853;22327;19971113
22327;8300;19971114
8300;45560;19971117
45560;29726;19971118
29726;30075;19971119
30075;33068;19971120
33068;132642;19971121
132642;40689;19971124
40689;82275;19971125
82275;34414;19971126
34414;37718;19971127
37718;73104;19971128
73104;42501;19971201
42501;51932;19971202
51932;31093;19971203
31093;59983;19971204
59983;55335;19971205
55335;134862;19971208
134862;101215;19971209
101215;54044;19971210
54044;31479;19971211
31479;39977;19971212
39977;33419;19971215
33419;63605;19971216
63605;25084;19971217
25084;61307;19971218
61307;32711;19971219
32711;7329;19971222
7329;45681;19971223
45681;36646;19971229
36646;24411;19971230
24411;32934;19971231
32934;37981;19980105
37981;17158;19980106
17158;8730;19980107
8730;8852;19980108
8852;9676;19980109
9676;9795;19980112
9795;24090;19980113
24090;19877;19980114
19877;10707;19980115
10707;27816;19980116
27816;40215;19980119
40215;40473;19980120
40473;38570;19980121
38570;27996;19980122
27996;20521;19980123
20521;5946;19980126
5946;35479;19980127
35479;27568;19980128
27568;40696;19980129
40696;35789;19980130
35789;37880;19980202
37880;45320;19980203
45320;57772;19980204
57772;62189;19980205
62189;37478;19980206
37478;20650;19980209
20650;29866;19980210
29866;12393;19980211
12393;34550;19980212
34550;24911;19980213
24911;27119;19980216
27119;34990;19980217
34990;35323;19980218
35323;64206;19980219
64206;22691;19980220
22691;31082;19980223
31082;32182;19980224
32182;49829;19980225
49829;55766;19980226
55766;42633;19980227
42633;45357;19980302
45357;137556;19980303
137556;1052436;19980304
1052436;455840;19980305
455840;367351;19980306
367351;314956;19980309
314956;274612;19980310
274612;148058;19980311
148058;118635;19980312
118635;112747;19980313
112747;54214;19980316
54214;101195;19980317
101195;68511;19980318
68511;218113;19980319
218113;98933;19980320
98933;62229;19980323
62229;55530;19980324
55530;98353;19980325
98353;95146;19980326
95146;47018;19980327
47018;68754;19980330
68754;61404;19980331
61404;93448;19980401
93448;59929;19980402
59929;92855;19980406
92855;241593;19980407
241593;79180;19980408
79180;58147;19980409
58147;49832;19980414
49832;50438;19980415
50438;79268;19980416
79268;80014;19980417
80014;21989;19980420
21989;209862;19980421
209862;119776;19980422
119776;164760;19980423
164760;165450;19980424
165450;81251;19980427
81251;54231;19980428
54231;80157;19980429
80157;142741;19980430
142741;198355;19980504
198355;317091;19980505
317091;327924;19980506
327924;228126;19980507
228126;92133;19980508
92133;41574;19980511
41574;60720;19980512
60720;49846;19980513
49846;110641;19980514
110641;96438;19980515
96438;44244;19980518
44244;53092;19980519
53092;46334;19980520
46334;182072;19980521
182072;38335;19980522
38335;102325;19980525
102325;98203;19980526
98203;88467;19980527
88467;171186;19980528
171186;125271;19980529
125271;78835;19980601
78835;530881;19980602
