From;To;Date
0;0;19980402
0;753265;19980407
753265;378799;19980408
378799;256825;19980409
256825;197021;19980414
197021;148233;19980415
148233;93404;19980416
93404;96344;19980417
96344;105817;19980420
105817;86958;19980421
86958;111564;19980422
111564;78161;19980423
78161;141549;19980424
141549;145402;19980427
145402;146154;19980428
146154;77977;19980429
77977;52968;19980430
52968;53806;19980504
53806;101744;19980505
101744;45760;19980506
45760;48984;19980507
48984;182213;19980508
182213;110520;19980511
110520;78782;19980512
78782;140688;19980513
140688;166188;19980514
166188;149235;19980515
149235;45064;19980518
45064;92534;19980519
92534;192416;19980520
192416;318776;19980521
318776;325973;19980522
325973;49505;19980525
49505;108821;19980526
108821;145370;19980527
145370;196389;19980528
196389;122245;19980529
122245;103573;19980601
103573;140352;19980602
140352;199863;19980603
199863;204142;19980604
204142;182552;19980605
182552;101167;19980608
101167;159666;19980609
159666;127569;19980610
127569;143400;19980615
143400;259287;19980616
259287;91956;19980617
91956;243924;19980618
243924;225176;19980619
225176;207462;19980622
207462;168615;19980623
168615;169061;19980624
169061;145806;19980625
145806;153939;19980626
153939;110520;19980629
110520;87536;19980630
87536;105010;19980701
105010;51433;19980702
51433;78085;19980703
78085;130923;19980706
130923;182888;19980707
182888;92272;19980708
92272;49669;19980709
49669;53262;19980710
53262;85620;19980713
85620;164707;19980714
164707;133198;19980715
133198;73818;19980716
73818;59696;19980717
59696;150237;19980720
150237;145240;19980721
145240;89136;19980722
89136;60829;19980723
60829;100056;19980724
100056;89355;19980727
89355;97020;19980728
97020;131663;19980729
131663;126818;19980730
126818;59837;19980731
59837;147907;19980803
147907;124499;19980804
124499;189410;19980805
189410;89790;19980806
89790;86154;19980807
86154;45750;19980810
45750;48655;19980811
48655;183869;19980812
183869;113340;19980813
113340;96714;19980814
96714;102985;19980817
102985;67350;19980818
67350;203107;19980819
203107;159698;19980820
159698;60763;19980821
60763;131087;19980824
131087;67502;19980825
67502;49092;19980826
49092;143192;19980827
143192;0;19980828
0;286603;19980831
286603;204533;19980901
204533;127656;19980902
127656;382261;19980903
382261;143716;19980904
143716;135899;19980907
135899;297273;19980908
297273;195202;19980909
195202;77509;19980910
77509;78042;19980911
78042;149660;19980914
149660;132207;19980915
132207;131620;19980916
131620;113600;19980917
113600;43224;19980918
43224;227017;19980921
227017;75864;19980922
75864;131696;19980923
131696;158914;19980924
158914;158054;19980925
158054;144685;19980928
144685;474228;19980929
474228;183204;19980930
183204;118271;19981001
118271;150727;19981002
150727;138185;19981005
138185;53991;19981006
53991;123258;19981007
123258;37399;19981008
37399;42134;19981009
42134;153068;19981012
153068;61754;19981013
61754;46990;19981014
46990;48232;19981015
48232;74744;19981016
74744;86360;19981019
86360;65163;19981020
65163;117640;19981021
117640;144957;19981022
144957;151577;19981023
151577;242672;19981026
242672;102267;19981027
102267;124128;19981028
124128;194942;19981029
194942;156564;19981030
156564;198480;19981102
198480;131717;19981103
131717;90116;19981104
90116;146993;19981105
146993;85946;19981106
85946;51476;19981109
51476;111881;19981110
111881;43365;19981112
43365;55722;19981113
55722;52739;19981116
52739;161995;19981117
161995;65216;19981118
65216;67176;19981119
67176;60719;19981120
60719;71379;19981123
71379;120373;19981124
120373;32173;19981125
32173;33523;19981126
33523;120590;19981127
120590;111760;19981130
111760;53871;19981201
53871;49156;19981202
49156;70431;19981203
70431;154930;19981204
154930;252211;19981207
252211;113797;19981208
113797;73611;19981209
73611;37366;19981210
37366;51020;19981211
51020;56386;19981214
56386;51531;19981215
51531;123748;19981216
123748;53665;19981217
53665;20164;19981218
20164;71172;19981221
71172;90868;19981222
90868;229215;19981223
229215;117214;19981228
117214;120939;19981229
120939;365898;19981231
365898;118304;19990104
118304;53948;19990105
53948;228768;19990106
228768;129899;19990107
129899;120350;19990108
120350;553663;19990111
553663;618194;19990112
618194;215116;19990113
215116;356240;19990114
356240;159394;19990115
159394;137945;19990118
137945;236914;19990119
236914;86219;19990120
86219;57182;19990121
57182;86622;19990122
86622;197228;19990125
197228;433346;19990126
433346;53000;19990127
53000;68983;19990128
68983;104467;19990129
104467;252373;19990201
252373;331874;19990202
331874;201735;19990203
201735;526020;19990204
526020;167146;19990205
167146;392125;19990208
392125;311307;19990209
311307;110073;19990210
110073;97606;19990211
97606;416274;19990212
416274;51879;19990215
51879;45379;19990216
45379;43343;19990217
43343;228410;19990218
228410;385517;19990219
385517;250653;19990222
250653;1014958;19990223
1014958;485791;19990224
485791;298993;19990225
298993;457821;19990226
457821;405887;19990301
405887;218655;19990302
218655;200505;19990303
200505;142050;19990304
142050;127787;19990305
127787;40763;19990308
40763;229749;19990309
229749;168648;19990310
168648;82767;19990311
82767;107645;19990312
107645;105935;19990315
105935;378561;19990316
378561;164522;19990317
164522;122463;19990318
122463;43714;19990319
43714;96627;19990322
96627;218317;19990323
218317;218502;19990324
218502;207343;19990325
207343;279309;19990326
279309;208160;19990329
208160;21699;19990330
21699;43615;19990331
43615;44672;19990401
44672;72402;19990406
72402;241898;19990407
241898;114482;19990408
114482;175866;19990409
175866;106186;19990412
106186;159350;19990413
159350;126252;19990414
126252;37976;19990415
37976;27186;19990416
27186;106774;19990419
106774;26271;19990420
26271;106208;19990421
106208;336326;19990422
336326;175802;19990423
175802;206830;19990426
206830;190302;19990427
190302;149921;19990428
149921;191665;19990429
191665;33620;19990430
33620;30507;19990504
30507;98848;19990505
98848;187244;19990506
187244;82920;19990507
82920;98042;19990510
98042;71858;19990511
71858;196368;19990512
196368;42864;19990513
42864;52184;19990514
52184;74188;19990517
74188;68015;19990518
68015;199514;19990519
199514;54166;19990520
54166;187549;19990521
187549;49550;19990524
49550;35602;19990525
35602;96605;19990526
96605;27720;19990527
27720;35710;19990528
35710;67122;19990531
67122;43408;19990601
43408;37018;19990602
37018;162170;19990607
162170;140678;19990608
140678;97791;19990609
97791;54339;19990610
54339;101276;19990611
101276;98358;19990614
98358;46478;19990615
46478;82594;19990616
82594;51465;19990617
51465;74275;19990618
74275;64454;19990621
64454;156900;19990622
156900;63986;19990623
63986;28003;19990624
28003;113165;19990625
113165;60415;19990628
60415;49909;19990629
49909;58379;19990630
58379;55298;19990701
55298;90845;19990702
90845;27905;19990705
27905;14459;19990706
14459;85881;19990707
85881;39370;19990708
39370;46468;19990709
46468;39294;19990712
39294;104968;19990713
104968;74939;19990714
74939;47285;19990715
47285;52272;19990716
52272;50138;19990719
50138;32281;19990720
32281;35863;19990721
35863;41394;19990722
41394;31530;19990723
31530;27012;19990726
27012;34295;19990727
34295;31073;19990728
31073;15341;19990729
15341;39838;19990730
39838;25368;19990802
25368;29374;19990803
29374;77509;19990804
77509;45717;19990805
45717;22156;19990806
22156;32183;19990809
32183;58237;19990810
58237;51879;19990811
51879;45085;19990812
45085;10953;19990813
10953;49843;19990816
49843;43964;19990817
43964;23006;19990818
23006;83268;19990819
83268;10811;19990820
10811;27273;19990823
27273;31857;19990824
31857;67960;19990825
67960;40632;19990826
40632;14829;19990827
14829;56583;19990830
56583;53044;19990831
53044;36288;19990901
36288;63006;19990902
63006;7000;19990903
7000;42918;19990906
42918;16593;19990907
16593;35395;19990908
35395;38781;19990909
38781;8928;19990910
8928;52989;19990913
52989;95570;19990914
95570;121026;19990915
121026;88874;19990916
88874;32521;19990917
32521;51400;19990920
51400;61155;19990921
61155;58705;19990922
58705;49310;19990923
49310;33577;19990924
33577;39630;19990927
39630;29374;19990928
29374;54285;19990929
54285;11703;19990930
11703;56135;19991001
56135;20490;19991004
20490;26283;19991005
26283;25716;19991006
25716;26947;19991007
26947;33446;19991008
33446;6107;19991011
6107;69626;19991012
69626;35733;19991013
35733;43605;19991014
43605;104325;19991015
104325;225383;19991018
225383;69713;19991019
69713;22472;19991020
22472;18520;19991021
18520;3255;19991022
3255;6402;19991025
6402;28428;19991026
28428;54449;19991027
54449;34928;19991028
34928;29669;19991029
29669;25651;19991102
