From;To;Date
2333;2333;20140618
2333;3432;20140620
3432;699;20140623
699;84;20140624
84;265;20140625
265;1662;20140626
1662;1811;20140627
1811;2970;20140630
2970;397;20140701
397;1524;20140702
1524;340;20140703
340;332;20140704
332;393;20140707
393;299;20140708
299;31;20140710
31;169;20140711
169;2;20140714
2;125;20140715
125;50;20140716
50;460;20140717
460;50;20140721
50;110;20140722
110;90;20140724
90;75;20140728
75;244;20140729
244;50;20140730
50;29;20140731
29;1000;20140801
1000;1280;20140805
1280;300;20140806
300;601;20140807
601;103;20140811
103;40;20140812
40;131;20140820
131;636;20140821
636;92;20140822
92;243;20140825
243;50;20140826
50;798;20140828
798;310;20140829
310;100;20140901
100;460;20140903
460;449;20140904
449;5;20140905
5;113;20140910
113;100;20140911
100;395;20140912
395;254;20140915
254;869;20140918
869;50;20140919
50;69;20140922
69;469;20140924
469;500;20140925
500;281;20140926
281;124;20140929
124;949;20141001
949;683;20141002
683;40;20141003
40;184;20141006
184;428;20141008
428;65;20141009
65;159;20141013
159;635;20141014
635;450;20141015
450;100;20141017
100;350;20141020
350;250;20141022
250;106;20141029
106;54;20141031
54;100;20141104
100;60;20141106
60;1109;20141112
1109;250;20141113
250;56;20141114
56;110;20141117
110;310;20141121
310;145;20141124
145;115;20141125
115;95;20141126
95;90;20141202
90;201;20141203
201;130;20141204
130;155;20141209
155;397;20141210
397;275;20141211
275;155;20141216
155;178;20141217
178;1629;20141222
1629;749;20141223
749;2;20141229
2;330;20141230
