From;To;Date
15293;15293;20080414
15293;26407;20080415
26407;3713;20080416
3713;796;20080417
796;3252;20080418
3252;2923;20080421
2923;7208;20080422
7208;1017;20080423
1017;1240;20080424
1240;2793;20080425
2793;168;20080428
168;714;20080429
714;1073;20080430
1073;1248;20080505
1248;117;20080506
117;58;20080507
58;3548;20080508
3548;23;20080509
23;2719;20080512
2719;714;20080513
714;749;20080514
749;409;20080515
409;4211;20080516
4211;5579;20080519
5579;1357;20080520
1357;795;20080521
795;432;20080523
432;2141;20080526
2141;8550;20080527
8550;12;20080528
12;316;20080529
316;2046;20080602
2046;3509;20080603
3509;1578;20080604
1578;257;20080605
257;12;20080606
12;959;20080609
959;23;20080610
23;1193;20080611
1193;480;20080612
480;1543;20080613
1543;12;20080616
12;12;20080617
12;608;20080618
608;585;20080619
585;514;20080620
514;2386;20080623
2386;491;20080624
491;12;20080625
12;468;20080626
468;1438;20080627
1438;3123;20080630
3123;1754;20080701
1754;1169;20080702
1169;117;20080703
117;4211;20080704
4211;596;20080708
596;550;20080709
550;3470;20080710
3470;1690;20080711
1690;877;20080714
877;1193;20080716
1193;656;20080717
656;948;20080718
948;3652;20080721
3652;585;20080722
585;585;20080723
585;58;20080724
58;234;20080725
234;117;20080728
117;12;20080729
12;1626;20080730
1626;351;20080731
351;1309;20080801
1309;1;20080805
1;12;20080811
12;12;20080812
12;12;20080813
12;114;20080814
114;585;20080818
585;1053;20080825
1053;12;20080826
12;2776;20080827
2776;5;20080904
5;322;20080905
322;35;20080908
35;12;20080909
12;12;20080910
12;12;20080911
12;12;20080912
12;5;20080915
5;5;20080916
5;5;20080917
5;5;20080918
5;12;20080919
12;292;20080922
292;468;20080923
468;163;20080924
163;1462;20080926
1462;468;20080929
468;12;20080930
12;71;20081001
71;12;20081002
12;12;20081003
12;480;20081006
480;12;20081007
12;480;20081008
480;12;20081009
12;12;20081010
12;12;20081013
12;468;20081014
468;468;20081015
468;12;20081016
12;12;20081020
12;246;20081021
246;4211;20081022
4211;2307;20081023
2307;99;20081027
99;1520;20081028
1520;708;20081029
708;1182;20081030
1182;117;20081031
117;12;20081103
12;596;20081104
596;12;20081106
12;480;20081107
480;176;20081112
176;363;20081113
363;3958;20081114
3958;585;20081117
585;1431;20081118
1431;596;20081119
596;113;20081120
113;468;20081121
468;586;20081124
586;2339;20081126
2339;6;20081128
6;228;20081201
228;129;20081209
129;12;20081210
12;12;20081211
12;12;20081212
12;585;20081215
585;111;20081217
111;4058;20081218
4058;468;20081219
468;117;20081231
117;12;20090105
12;12;20090106
12;3491;20090107
3491;5;20090108
5;104;20090109
104;12;20090112
12;419;20090113
419;1169;20090114
1169;3127;20090115
3127;117;20090116
117;117;20090119
117;12;20090120
12;12;20090121
12;1754;20090122
1754;12;20090123
12;5;20090126
5;12;20090127
12;23312;20090128
