From;To;Date
53420;53420;19980312
53420;124209;19980313
124209;72685;19980316
72685;31605;19980317
31605;11774;19980318
11774;20926;19980319
20926;26067;19980320
26067;30575;19980323
30575;41787;19980324
41787;38065;19980325
38065;161595;19980326
161595;226074;19980327
226074;82078;19980330
82078;47153;19980331
47153;41561;19980401
41561;35265;19980402
35265;21786;19980406
21786;27371;19980407
27371;27287;19980408
27287;58423;19980409
58423;28839;19980414
28839;15610;19980415
15610;12898;19980416
12898;23392;19980417
23392;10073;19980420
10073;14452;19980421
14452;10140;19980422
10140;19031;19980423
19031;16761;19980424
16761;33786;19980427
33786;4560;19980428
4560;36795;19980429
36795;22623;19980430
22623;13147;19980504
13147;10739;19980505
10739;11009;19980506
11009;16600;19980507
16600;10000;19980508
10000;13300;19980511
13300;16591;19980512
16591;12383;19980513
12383;14800;19980514
14800;18000;19980515
18000;16400;19980518
16400;22020;19980519
22020;26425;19980520
26425;22381;19980521
22381;21367;19980522
21367;18198;19980525
18198;25200;19980526
25200;20570;19980527
20570;35826;19980528
35826;37228;19980529
37228;25000;19980601
25000;19001;19980602
19001;37638;19980603
37638;24450;19980604
24450;35163;19980605
35163;33170;19980608
33170;30000;19980609
30000;42000;19980610
42000;30200;19980615
30200;49800;19980616
49800;46046;19980617
46046;52463;19980618
52463;44764;19980619
44764;43014;19980622
43014;35500;19980623
35500;37630;19980624
37630;39150;19980625
39150;60560;19980626
60560;62586;19980629
62586;43919;19980630
43919;52513;19980701
52513;60940;19980702
60940;78330;19980703
78330;76411;19980706
76411;134685;19980707
134685;72537;19980708
72537;75895;19980709
75895;87402;19980710
87402;69038;19980713
69038;70088;19980714
70088;66130;19980715
66130;79000;19980716
79000;92354;19980717
92354;96285;19980720
96285;99300;19980721
99300;89451;19980722
89451;94005;19980723
94005;80508;19980724
80508;103521;19980727
103521;75182;19980728
75182;58512;19980729
58512;83135;19980730
83135;86982;19980731
86982;94389;19980803
94389;95933;19980804
95933;88612;19980805
88612;116912;19980806
116912;77393;19980807
77393;59513;19980810
59513;76267;19980811
76267;69971;19980812
69971;58300;19980813
58300;52360;19980814
52360;49605;19980817
49605;56387;19980818
56387;43897;19980819
43897;53210;19980820
53210;76191;19980821
76191;45202;19980824
45202;58417;19980825
58417;54987;19980826
54987;42934;19980827
42934;67496;19980828
67496;54229;19980831
54229;60240;19980901
60240;48019;19980902
48019;63746;19980903
63746;79512;19980904
79512;48285;19980907
48285;38531;19980908
38531;67611;19980909
67611;94727;19980910
94727;42811;19980911
42811;53019;19980914
53019;60383;19980915
60383;107405;19980916
107405;52911;19980917
52911;63597;19980918
63597;55457;19980921
55457;83430;19980922
83430;49366;19980923
49366;68426;19980924
68426;60012;19980925
60012;73815;19980928
73815;40885;19980929
40885;82916;19980930
82916;85134;19981001
85134;91100;19981002
91100;53515;19981005
53515;71003;19981006
71003;94672;19981007
94672;93975;19981008
93975;71000;19981009
71000;72466;19981012
72466;62780;19981013
62780;96303;19981014
96303;70976;19981015
70976;78498;19981016
78498;74745;19981019
74745;89168;19981020
89168;88844;19981021
88844;56559;19981022
56559;87670;19981023
87670;107360;19981026
107360;99035;19981027
99035;72278;19981028
72278;54800;19981029
54800;68477;19981030
68477;97249;19981102
97249;80381;19981103
80381;66550;19981104
66550;66017;19981105
66017;94731;19981106
94731;83177;19981109
83177;66068;19981110
66068;58067;19981112
58067;59514;19981113
59514;84213;19981116
84213;76646;19981117
76646;81573;19981118
81573;84937;19981119
84937;95303;19981120
95303;89047;19981123
89047;78889;19981124
78889;51000;19981125
51000;53004;19981126
