From;To;Date
4;4;19980408
4;3;19980409
3;4;19980414
4;3;19980415
3;3;19980416
3;3;19980417
3;4;19980420
4;3;19980421
3;4;19980422
4;4;19980423
4;4;19980424
4;3;19980427
3;3;19980428
3;3;19980429
3;3;19980430
3;3;19980504
3;3;19980505
3;3;19980506
3;3;19980507
3;3;19980508
3;3;19980511
3;2;19980512
2;3;19980513
3;3;19980514
3;3;19980515
3;3;19980518
3;4;19980519
4;3;19980520
3;3;19980521
3;3;19980522
3;3;19980525
3;4;19980526
4;3;19980527
3;3;19980528
3;3;19980529
3;3;19980601
3;3;19980602
3;3;19980603
3;3;19980604
3;4;19980605
4;3;19980608
3;3;19980609
3;3;19980610
3;4;19980615
4;4;19980616
4;3;19980617
3;3;19980618
3;3;19980619
3;3;19980622
3;3;19980623
3;3;19980624
3;4;19980625
4;3;19980626
3;3;19980629
3;4;19980630
4;3;19980701
3;3;19980702
3;4;19980703
4;4;19980706
4;3;19980707
3;3;19980708
3;3;19980709
3;3;19980710
3;3;19980713
3;3;19980714
3;3;19980715
3;3;19980716
3;3;19980717
3;3;19980720
3;3;19980721
3;3;19980722
3;3;19980723
3;3;19980724
3;3;19980727
3;3;19980728
3;3;19980729
3;3;19980730
3;3;19980731
3;3;19980803
3;3;19980804
3;4;19980805
4;3;19980806
3;4;19980807
4;3;19980810
3;3;19980811
3;3;19980812
3;3;19980813
3;3;19980814
3;3;19980817
3;3;19980818
3;3;19980819
3;3;19980820
3;3;19980821
3;1;19980824
1;3;19980825
3;3;19980826
3;2;19980827
2;3;19980828
3;3;19980831
3;3;19980901
3;3;19980902
3;3;19980903
3;2;19980904
2;3;19980907
3;3;19980908
3;3;19980909
3;3;19980910
3;2;19980911
2;2;19980914
2;2;19980915
2;2;19980916
2;3;19980917
3;3;19980918
3;2;19980921
2;3;19980922
3;2;19980923
2;3;19980924
3;2;19980925
2;2;19980928
2;2;19980929
2;2;19980930
2;2;19981001
2;2;19981002
2;3;19981005
3;2;19981006
2;2;19981007
2;2;19981008
2;2;19981009
2;3;19981012
3;3;19981013
3;3;19981014
3;3;19981015
3;3;19981016
3;3;19981019
3;3;19981020
3;4;19981021
4;3;19981022
3;3;19981023
3;4;19981026
4;4;19981027
4;4;19981028
4;3;19981029
3;3;19981030
3;4;19981102
4;3;19981103
3;3;19981104
3;4;19981105
4;4;19981106
4;3;19981109
3;3;19981110
3;4;19981112
4;4;19981113
4;3;19981116
3;4;19981117
4;4;19981118
4;3;19981119
3;3;19981120
3;4;19981123
4;4;19981124
4;4;19981125
4;3;19981126
3;3;19981127
3;3;19981130
3;3;19981201
3;3;19981202
3;3;19981203
3;3;19981204
3;3;19981207
3;3;19981208
3;3;19981209
3;3;19981210
3;3;19981211
3;3;19981214
3;3;19981215
3;3;19981216
3;2;19981217
2;3;19981218
3;4;19981221
4;3;19981222
3;3;19981223
3;3;19981228
3;3;19981229
3;3;19981230
3;3;19981231
3;3;19990104
3;3;19990105
3;4;19990106
4;3;19990107
3;3;19990108
3;4;19990111
4;3;19990112
3;3;19990113
3;3;19990114
3;3;19990115
3;3;19990118
3;3;19990119
3;3;19990120
3;3;19990121
3;3;19990122
3;3;19990125
3;3;19990126
3;3;19990127
3;3;19990128
3;3;19990129
3;3;19990201
3;3;19990202
3;3;19990203
3;3;19990204
3;3;19990205
3;3;19990208
3;3;19990209
3;3;19990210
3;3;19990211
3;3;19990212
3;2;19990215
2;3;19990216
3;3;19990217
3;3;19990218
3;3;19990219
3;3;19990222
3;4;19990223
4;4;19990224
4;4;19990225
4;3;19990226
3;3;19990301
3;3;19990302
3;3;19990303
3;3;19990304
3;3;19990305
3;3;19990308
3;4;19990309
4;3;19990310
3;4;19990311
4;3;19990312
3;3;19990315
3;3;19990316
3;4;19990317
4;4;19990318
4;4;19990319
4;3;19990322
3;3;19990323
3;3;19990324
3;3;19990325
3;3;19990326
3;3;19990329
3;4;19990330
4;3;19990331
3;3;19990401
3;3;19990406
3;3;19990407
3;3;19990408
3;3;19990409
3;3;19990412
3;3;19990413
3;3;19990414
3;3;19990415
3;3;19990416
3;3;19990419
3;3;19990420
3;3;19990421
3;3;19990422
3;3;19990423
3;4;19990426
4;4;19990427
4;4;19990428
4;4;19990429
4;4;19990430
4;3;19990504
3;4;19990505
4;3;19990506
3;4;19990507
4;3;19990510
3;4;19990511
4;3;19990512
3;3;19990513
3;4;19990514
4;3;19990517
3;3;19990518
3;4;19990519
4;4;19990520
4;4;19990521
4;3;19990524
3;4;19990525
4;4;19990526
4;4;19990527
4;4;19990528
4;4;19990531
4;3;19990601
3;4;19990602
4;3;19990607
3;4;19990608
4;3;19990609
3;3;19990610
3;3;19990611
3;3;19990614
3;3;19990615
3;4;19990616
4;3;19990617
3;3;19990618
3;3;19990621
3;3;19990622
3;3;19990623
3;3;19990624
3;3;19990625
3;3;19990628
3;3;19990629
3;3;19990630
3;4;19990701
4;4;19990702
