From;To;Count
0;0;69
0;1;21
0;2;84
0;3;36
0;4;3
1;0;29
1;1;72
1;2;117
1;3;61
1;4;3
2;0;79
2;1;130
2;2;478
2;3;369
2;4;20
3;0;35
3;1;55
3;2;373
3;3;841
3;4;134
3;5;1
4;0;1
4;1;4
4;2;24
4;3;132
4;4;81
5;3;1
