From;To;Count
0;0;31
0;1;10
0;2;28
0;3;22
0;4;4
0;5;1
1;0;11
1;1;82
1;2;94
1;3;107
1;4;13
1;5;1
2;0;35
2;1;112
2;2;166
2;3;168
2;4;21
2;5;3
3;0;19
3;1;92
3;2;195
3;3;419
3;4;122
3;5;3
4;1;12
4;2;19
4;3;130
4;4;128
4;5;5
5;2;3
5;3;5
5;4;6
5;5;5
