From;To;Count
0;0;26
0;1;23
0;2;61
0;3;24
0;4;6
0;5;1
1;0;30
1;1;62
1;2;125
1;3;47
1;4;6
1;5;2
2;0;69
2;1;133
2;2;664
2;3;277
2;4;52
2;5;4
3;0;13
3;1;49
3;2;286
3;3;286
3;4;54
3;5;1
3;6;1
4;0;2
4;1;5
4;2;60
4;3;52
4;4;39
5;0;1
5;2;3
5;3;3
5;4;1
5;5;3
6;3;1
