From;To;Count
0;1;1
0;2;5
0;3;4
0;4;1
1;0;1
1;1;2
1;2;7
1;3;17
1;4;2
2;0;8
2;1;4
2;2;45
2;3;119
2;4;26
2;5;2
3;0;1
3;1;19
3;2;124
3;3;573
3;4;209
3;5;10
4;0;1
4;1;3
4;2;21
4;3;205
4;4;277
4;5;34
5;2;2
5;3;19
5;4;25
5;5;9
