From;To;Count
0;0;5
0;1;18
0;2;43
0;3;9
0;4;3
0;5;2
1;0;16
1;1;78
1;2;133
1;3;71
1;4;13
1;5;5
2;0;35
2;1;146
2;2;440
2;3;233
2;4;70
2;5;10
3;0;19
3;1;52
3;2;236
3;3;424
3;4;136
3;5;17
4;0;4
4;1;18
4;2;75
4;3;127
4;4;159
4;5;13
4;6;1
5;0;1
5;1;4
5;2;8
5;3;20
5;4;15
5;5;8
6;4;1
