From;To;Count
0;0;16
0;1;7
0;2;26
0;3;14
0;4;4
1;0;5
1;1;6
1;2;30
1;3;12
1;4;2
2;0;36
2;1;24
2;2;181
2;3;114
2;4;18
2;5;4
3;0;8
3;1;16
3;2;123
3;3;202
3;4;36
3;5;2
4;0;2
4;1;2
4;2;15
4;3;42
4;4;40
5;2;3
5;3;3
