From;To;Count
0;0;2
0;1;2
0;2;11
0;3;16
0;4;2
1;0;5
1;1;5
1;2;16
1;3;17
1;4;2
2;0;10
2;1;22
2;2;115
2;3;110
2;4;14
2;5;2
3;0;15
3;1;15
3;2;118
3;3;448
3;4;124
3;5;4
4;0;1
4;1;1
4;2;12
4;3;132
4;4;218
4;5;21
5;2;1
5;3;1
5;4;25
5;5;6
