From;To;Count
0;0;7
0;1;14
0;2;17
0;3;2
1;0;12
1;1;58
1;2;44
1;3;9
1;4;2
2;0;16
2;1;42
2;2;115
2;3;49
2;4;2
3;0;3
3;1;11
3;2;46
3;3;67
3;4;6
4;0;2
4;2;2
4;3;6
4;4;2
