From;To;Count
0;2;1
0;3;4
0;4;1
1;1;14
1;2;21
1;3;9
1;4;7
1;5;2
2;1;27
2;2;163
2;3;100
2;4;26
2;5;1
3;0;3
3;1;9
3;2;101
3;3;422
3;4;176
3;5;6
3;6;1
4;0;2
4;1;3
4;2;30
4;3;182
4;4;1255
4;5;203
4;6;4
5;0;1
5;2;1
5;3;1
5;4;213
5;5;441
5;6;58
6;4;1
6;5;62
6;6;147
6;7;1
7;6;1
