From;To;Count
0;3;1
0;4;1
2;3;1
2;4;2
3;0;1
3;2;2
3;3;134
3;4;151
4;0;1
4;2;1
4;3;152
4;4;730
4;5;71
5;3;1
5;4;69
5;5;45
5;6;2
6;4;1
6;5;1
