From;To;Count
0;2;3
0;3;6
1;2;5
1;3;7
1;4;1
2;0;1
2;1;3
2;2;14
2;3;38
2;4;11
3;0;8
3;1;7
3;2;39
3;3;350
3;4;235
3;5;12
4;1;3
4;2;6
4;3;248
4;4;777
4;5;43
5;3;2
5;4;54
5;5;60
5;6;1
6;5;1
