From;To;Count
0;0;5
0;1;13
0;2;13
0;3;5
0;4;3
0;5;1
1;0;8
1;1;40
1;2;128
1;3;30
1;4;2
2;0;18
2;1;111
2;2;517
2;3;298
2;4;24
3;0;6
3;1;43
3;2;295
3;3;913
3;4;279
3;5;8
4;0;3
4;1;1
4;2;15
4;3;291
4;4;1149
4;5;98
5;2;1
5;3;7
5;4;99
5;5;94
