From;To;Count
0;0;3
0;1;6
0;2;12
0;3;14
0;4;4
1;0;6
1;1;8
1;2;38
1;3;50
1;4;4
2;0;10
2;1;41
2;2;201
2;3;287
2;4;21
3;0;17
3;1;48
3;2;283
3;3;1309
3;4;413
3;5;5
4;0;4
4;1;3
4;2;26
4;3;414
4;4;949
4;5;57
5;3;1
5;4;61
5;5;41
