From;To;Count
0;1;1
0;3;1
1;1;41
1;2;65
1;3;14
1;4;1
1;5;1
2;1;59
2;2;309
2;3;216
2;4;28
2;5;13
3;0;2
3;1;18
3;2;202
3;3;1105
3;4;356
3;5;38
3;6;6
4;1;1
4;2;34
4;3;340
4;4;1074
4;5;128
4;6;6
5;1;2
5;2;15
5;3;46
5;4;119
5;5;121
5;6;6
6;3;6
6;4;5
6;5;7
6;6;5
