From;To;Count
0;1;3
0;2;8
0;3;5
0;4;3
1;0;4
1;1;26
1;2;46
1;3;10
1;4;1
2;0;8
2;1;45
2;2;239
2;3;205
2;4;9
3;0;5
3;1;13
3;2;205
3;3;1313
3;4;310
3;5;20
4;0;2
4;2;8
4;3;331
4;4;1073
4;5;123
4;6;5
5;3;3
5;4;144
5;5;135
5;6;10
6;4;1
6;5;14
6;6;23
