From;To;Count
0;0;4
0;1;1
0;2;6
0;3;10
0;4;7
1;1;4
1;2;20
1;3;19
1;4;3
2;0;7
2;1;16
2;2;89
2;3;157
2;4;35
2;5;3
3;0;12
3;1;22
3;2;155
3;3;583
3;4;306
3;5;10
4;0;5
4;1;3
4;2;36
4;3;313
4;4;542
4;5;51
5;2;1
5;3;7
5;4;56
5;5;33
5;6;2
6;5;2
6;6;2
