From;To;Count
0;0;1
0;2;2
0;3;1
0;4;1
1;0;1
1;1;2
1;2;3
1;3;6
1;4;2
2;0;2
2;2;5
2;3;18
2;4;12
2;5;1
3;0;1
3;1;6
3;2;15
3;3;62
3;4;78
3;5;12
4;1;5
4;2;13
4;3;78
4;4;152
4;5;45
5;1;1
5;3;9
5;4;48
5;5;25
