From;To;Count
0;0;5
0;1;3
0;2;6
0;3;10
0;4;1
1;1;1
1;2;9
1;3;14
1;4;1
2;0;8
2;1;5
2;2;78
2;3;155
2;4;21
3;0;10
3;1;13
3;2;155
3;3;572
3;4;118
3;5;4
4;0;2
4;1;3
4;2;17
4;3;118
4;4;136
4;5;7
5;2;2
5;3;3
5;4;7
5;5;5
