From;To;Count
2;3;1
2;5;1
3;2;2
3;3;29
3;4;41
3;5;5
4;3;41
4;4;380
4;5;84
4;6;2
5;3;6
5;4;87
5;5;114
5;6;14
6;5;17
6;6;8
