From;To;Count
0;0;171
0;1;80
0;2;116
0;3;30
0;4;5
1;0;85
1;1;111
1;2;198
1;3;54
1;4;8
2;0;111
2;1;203
2;2;658
2;3;293
2;4;36
2;5;1
3;0;30
3;1;53
3;2;309
3;3;800
3;4;146
3;5;2
4;0;5
4;1;9
4;2;19
4;3;162
4;4;232
4;5;3
5;2;2
5;3;2
5;4;3
5;5;2
