From;To;Count
0;0;7
0;1;8
0;2;12
0;3;10
0;4;4
1;0;9
1;1;14
1;2;35
1;3;25
1;4;9
1;5;1
2;0;14
2;1;33
2;2;136
2;3;173
2;4;44
3;0;8
3;1;33
3;2;164
3;3;530
3;4;273
3;5;25
4;0;3
4;1;5
4;2;47
4;3;277
4;4;615
4;5;92
4;6;2
5;2;6
5;3;19
5;4;96
5;5;64
5;6;2
6;5;4
