From;To;Count
0;0;32
0;1;9
0;2;42
0;3;19
0;4;1
1;0;14
1;1;93
1;2;91
1;3;28
1;4;2
2;0;32
2;1;101
2;2;249
2;3;124
2;4;12
3;0;25
3;1;24
3;2;126
3;3;401
3;4;208
3;5;10
4;1;1
4;2;10
4;3;214
4;4;1489
4;5;190
4;6;1
5;3;8
5;4;191
5;5;192
5;6;2
6;4;2
6;5;1
