From;To;Count
0;0;74
0;1;12
0;2;34
0;3;29
0;4;3
1;0;15
1;1;17
1;2;13
1;3;5
2;0;43
2;1;17
2;2;162
2;3;62
2;4;2
3;0;20
3;1;4
3;2;74
3;3;167
3;4;6
4;2;3
4;3;9
4;4;3
