From;To;Count
0;0;23
0;1;9
0;2;35
0;3;48
0;4;13
1;0;8
1;1;8
1;2;19
1;3;31
1;4;7
1;5;1
2;0;20
2;1;18
2;2;94
2;3;179
2;4;28
2;5;6
3;0;62
3;1;31
3;2;174
3;3;547
3;4;181
3;5;16
4;0;15
4;1;8
4;2;20
4;3;190
4;4;135
4;5;8
5;2;4
5;3;16
5;4;12
5;5;4
