From;To;Count
0;0;5
0;1;3
0;2;12
0;3;26
0;4;3
0;5;1
1;0;3
1;1;2
1;2;19
1;3;19
1;4;4
1;5;1
2;0;13
2;1;16
2;2;115
2;3;197
2;4;42
2;5;5
3;0;23
3;1;22
3;2;203
3;3;851
3;4;269
3;5;32
3;6;1
4;0;5
4;1;4
4;2;32
4;3;280
4;4;207
4;5;23
5;0;1
5;1;1
5;2;7
5;3;28
5;4;26
5;5;7
6;3;1
