From;To;Count
0;3;2
1;3;7
1;4;1
2;2;12
2;3;35
2;4;8
2;5;1
3;1;7
3;2;36
3;3;200
3;4;107
3;5;9
4;0;2
4;1;1
4;2;8
4;3;112
4;4;306
4;5;49
4;6;2
5;3;3
5;4;57
5;5;141
5;6;8
6;5;10
6;6;7
