From;To;Count
0;0;49
0;1;4
0;2;25
0;3;31
0;4;8
1;0;7
1;1;8
1;2;23
1;3;19
1;4;6
2;0;24
2;1;18
2;2;182
2;3;148
2;4;25
2;5;3
3;0;30
3;1;27
3;2;143
3;3;304
3;4;96
3;5;11
4;0;6
4;1;6
4;2;25
4;3;104
4;4;66
4;5;3
5;0;1
5;2;2
5;3;6
5;4;8
5;5;2
