From;To;Count
0;0;10
0;1;40
0;2;41
0;3;14
1;0;33
1;1;201
1;2;346
1;3;89
1;4;6
2;0;44
2;1;315
2;2;1074
2;3;334
2;4;20
3;0;15
3;1;112
3;2;310
3;3;288
3;4;13
4;0;3
4;1;7
4;2;16
4;3;13
4;4;3
