From;To;Count
0;0;38
0;1;14
0;2;53
0;3;24
1;0;28
1;1;29
1;2;93
1;3;24
1;4;2
2;0;54
2;1;105
2;2;597
2;3;262
2;4;11
3;0;9
3;1;26
3;2;284
3;3;730
3;4;73
4;1;2
4;2;2
4;3;83
4;4;87
4;5;3
5;4;3
5;5;7
