From;To;Count
0;1;1
0;2;5
0;3;1
1;1;2
1;2;11
1;3;2
1;4;1
2;0;4
2;1;10
2;2;139
2;3;142
2;4;14
3;0;3
3;1;3
3;2;144
3;3;376
3;4;69
4;2;10
4;3;75
4;4;59
4;5;1
5;4;1
