From;To;Count
0;1;3
0;2;9
0;3;8
0;4;1
1;0;2
1;1;1
1;2;14
1;3;19
1;4;3
2;0;10
2;1;17
2;2;84
2;3;104
2;4;32
2;5;3
3;0;6
3;1;15
3;2;114
3;3;253
3;4;61
3;5;9
4;0;3
4;1;3
4;2;25
4;3;69
4;4;52
4;5;10
5;2;4
5;3;5
5;4;13
5;5;5
