From;To;Count
0;0;6
0;1;3
0;2;10
0;3;8
0;4;3
0;5;1
1;0;2
1;1;7
1;2;4
1;3;21
1;4;2
1;5;1
2;0;6
2;1;8
2;2;11
2;3;61
2;4;10
2;5;4
3;0;12
3;1;18
3;2;59
3;3;230
3;4;92
3;5;7
4;0;5
4;1;1
4;2;15
4;3;95
4;4;137
4;5;29
5;2;1
5;3;4
5;4;38
5;5;28
