From;To;Count
0;0;35
0;1;47
0;2;35
0;3;4
1;0;41
1;1;245
1;2;216
1;3;41
1;4;2
2;0;41
2;1;208
2;2;700
2;3;225
2;4;10
3;0;4
3;1;44
3;2;225
3;3;449
3;4;36
3;5;1
4;0;1
4;1;1
4;2;7
4;3;39
4;4;15
5;3;1
