From;To;Count
0;5;1
1;1;4
1;2;1
1;3;6
1;4;12
1;5;2
1;6;1
2;2;48
2;3;35
2;4;40
2;5;7
2;6;1
3;0;1
3;1;8
3;2;30
3;3;91
3;4;150
3;5;7
4;1;14
4;2;48
4;3;144
4;4;784
4;5;274
4;6;9
5;2;4
5;3;10
5;4;283
5;5;1311
5;6;132
6;3;1
6;4;5
6;5;137
6;6;128
6;7;1
7;6;1
