From;To;Count
2;2;18
2;3;60
2;4;7
3;2;57
3;3;805
3;4;248
3;5;22
3;6;1
4;2;9
4;3;246
4;4;1331
4;5;352
4;6;6
5;2;1
5;3;22
5;4;357
5;5;786
5;6;18
6;4;2
6;5;24
6;6;10
