From;To;Count
0;0;323
0;1;137
0;2;8
1;0;135
1;1;346
1;2;65
1;3;2
2;0;10
2;1;62
2;2;282
2;3;128
2;4;9
2;5;1
3;1;1
3;2;129
3;3;1001
3;4;287
3;5;6
4;1;1
4;2;8
4;3;289
4;4;601
4;5;55
5;3;4
5;4;58
5;5;76
5;6;1
6;5;1
