From;To;Count
0;0;23
0;1;19
0;2;59
0;3;50
0;4;5
0;5;1
1;0;25
1;1;23
1;2;109
1;3;53
1;4;10
1;5;2
2;0;69
2;1;109
2;2;550
2;3;447
2;4;48
2;5;3
3;0;35
3;1;65
3;2;457
3;3;1221
3;4;326
3;5;9
4;0;4
4;1;7
4;2;48
4;3;332
4;4;747
4;5;41
5;0;1
5;2;3
5;3;10
5;4;42
5;5;32
