From;To;Count
0;0;36
0;1;36
0;2;78
0;3;42
0;4;1
1;0;27
1;1;33
1;2;113
1;3;54
1;4;8
2;0;97
2;1;112
2;2;491
2;3;364
2;4;36
2;5;3
3;0;28
3;1;47
3;2;381
3;3;1038
3;4;286
3;5;2
4;0;5
4;1;7
4;2;40
4;3;282
4;4;483
4;5;5
5;2;1
5;3;2
5;4;7
5;5;2
