From;To;Count
0;0;2
0;1;3
0;2;15
0;3;7
1;0;7
1;1;38
1;2;60
1;3;27
1;4;6
2;0;14
2;1;62
2;2;318
2;3;212
2;4;33
2;5;1
2;6;1
3;0;3
3;1;26
3;2;214
3;3;425
3;4;78
3;5;1
4;0;1
4;1;9
4;2;32
4;3;76
4;4;42
4;5;1
5;2;1
5;3;1
5;4;1
6;2;1
