From;To;Count
0;0;26
0;1;10
0;2;23
0;3;4
0;4;1
1;0;19
1;1;43
1;2;37
1;3;10
2;0;17
2;1;44
2;2;96
2;3;36
2;4;9
2;5;1
3;0;2
3;1;9
3;2;41
3;3;49
3;4;7
4;1;3
4;2;6
4;3;7
4;4;9
4;5;3
4;6;1
5;3;3
5;4;2
5;5;1
6;5;1
