From;To;Count
0;0;21
0;1;14
0;2;29
0;3;31
0;4;2
1;0;13
1;1;17
1;2;30
1;3;24
1;4;6
2;0;33
2;1;25
2;2;140
2;3;181
2;4;40
2;5;5
3;0;26
3;1;27
3;2;188
3;3;505
3;4;154
3;5;14
4;0;4
4;1;7
4;2;33
4;3;164
4;4;110
4;5;7
5;2;4
5;3;9
5;4;14
5;5;7
