From;To;Count
0;2;1
0;3;3
0;4;1
1;2;1
1;3;2
1;4;3
2;2;8
2;3;22
2;4;12
2;5;2
3;0;5
3;1;4
3;2;19
3;3;102
3;4;99
3;5;16
3;6;2
4;1;2
4;2;13
4;3;98
4;4;244
4;5;94
4;6;6
5;2;2
5;3;18
5;4;92
5;5;121
5;6;12
6;3;2
6;4;7
6;5;11
