From;To;Count
0;4;1
0;5;1
1;3;1
2;3;2
2;4;2
3;1;1
3;2;3
3;3;138
3;4;218
3;5;5
4;2;1
4;3;216
4;4;1583
4;5;520
4;6;5
5;0;2
5;3;8
5;4;519
5;5;1627
5;6;73
6;4;3
6;5;75
6;6;58
