From;To;Count
0;0;1
0;1;1
0;2;4
0;3;7
0;4;1
1;1;6
1;2;7
1;3;26
1;4;2
2;0;8
2;1;12
2;2;33
2;3;95
2;4;22
2;5;1
3;0;3
3;1;21
3;2;106
3;3;613
3;4;283
3;5;14
4;0;2
4;1;1
4;2;21
4;3;294
4;4;1107
4;5;180
4;6;3
5;3;5
5;4;191
5;5;221
5;6;9
6;4;2
6;5;10
6;6;7
