From;To;Count
0;0;36
0;1;38
0;2;64
0;3;19
1;0;35
1;1;67
1;2;111
1;3;22
1;4;1
2;0;71
2;1;104
2;2;334
2;3;123
2;4;3
3;0;15
3;1;25
3;2;122
3;3;122
3;4;13
4;1;2
4;2;5
4;3;11
4;4;10
