From;To;Count
0;2;2
0;4;2
1;1;3
1;2;5
1;3;10
1;4;2
2;1;9
2;2;22
2;3;34
2;4;5
3;0;3
3;1;6
3;2;38
3;3;275
3;4;156
3;5;3
4;0;1
4;1;2
4;2;3
4;3;161
4;4;619
4;5;73
5;3;1
5;4;75
5;5;46
