From;To;Count
2;3;3
3;2;3
3;3;63
3;4;76
3;5;9
4;3;74
4;4;190
4;5;39
4;6;1
5;3;10
5;4;39
5;5;24
5;6;1
6;3;1
6;5;2
6;6;1
