From;To;Count
0;0;2
0;3;5
0;4;3
1;3;2
2;1;1
2;2;67
2;3;154
2;4;4
3;0;2
3;1;1
3;2;155
3;3;1989
3;4;503
3;5;7
4;0;6
4;2;4
4;3;506
4;4;1743
4;5;68
4;6;1
5;3;1
5;4;74
5;5;84
5;6;3
6;5;4
6;6;3
